,Frequency (MHz),Clean_EIRP(dBm)
40294,3807.195,
40295,3807.2875,-72.60573828465431
40296,3807.38,-75.59963861461226
40297,3807.4725,-86.9742792004418
40298,3807.565,-71.63037036491814
40299,3807.6575,-72.61117594938491
40300,3807.75,-67.37449025744185
40301,3807.8425,-67.77017358907011
40302,3807.935,-72.67843946368936
40303,3808.0275,
40304,3808.12,-69.14434986827337
40305,3808.2125,
40306,3808.305,
40307,3808.3975,-76.77218641939707
40308,3808.49,
40309,3808.5825,-71.40363598811953
40310,3808.675,-68.70150288091212
40311,3808.7675,-68.06849117406682
40312,3808.86,
40313,3808.9525,
40314,3809.045,
40315,3809.1375,-70.16080168648506
40316,3809.23,-74.47771591807017
40317,3809.3225,-69.38693124516394
40318,3809.415,-70.67429471293752
40319,3809.5075,
40320,3809.6,
40321,3809.6925,
40322,3809.785,
40323,3809.8775,
40324,3809.97,-73.97691672053678
40325,3810.0625,-71.506577712147
40326,3810.155,-73.14380093598703
40327,3810.2475,-66.09542624817875
40328,3810.34,-64.94587910268915
40329,3810.4325,
40330,3810.525,-77.20731475186687
40331,3810.6175,-75.29856473905541
40332,3810.71,
40333,3810.8025,
40334,3810.895,-70.98550955376545
40335,3810.9875,-79.1197144944502
40336,3811.08,-72.99348325966646
40337,3811.1725,-79.99318620245808
40338,3811.265,-74.80080202604
40339,3811.3575,-72.12893030365711
40340,3811.45,-65.06564051971645
40341,3811.5425,-67.50973763815591
40342,3811.635,
40343,3811.7275,
40344,3811.82,-78.1327866873044
40345,3811.9125,-73.9729552257064
40346,3812.005,
40347,3812.0975,
40348,3812.19,
40349,3812.2825,
40350,3812.375,-71.47943745370112
40351,3812.4675,-68.69237442752384
40352,3812.56,-71.64917111235346
40353,3812.6525,-71.35671136247399
40354,3812.745,
40355,3812.8375,
40356,3812.93,-73.44328303492675
40357,3813.0225,
40358,3813.115,
40359,3813.2075,-70.17418580219582
40360,3813.3,-66.25736797827936
40361,3813.3925,-66.27851122654224
40362,3813.485,
40363,3813.5775,-71.18172235866247
40364,3813.67,-69.19979216799379
40365,3813.7625,-68.2322531051892
40366,3813.855,
40367,3813.9475,
40368,3814.04,
40369,3814.1325,-76.01337651143461
40370,3814.225,-73.20967905613891
40371,3814.3175,-69.71245084809398
40372,3814.41,
40373,3814.5025,
40374,3814.595,-68.25369422711108
40375,3814.6875,-69.2212082754952
40376,3814.78,-66.59956896540481
40377,3814.8725,-79.91173038139036
40378,3814.965,
40379,3815.0575,-69.50664091560638
40380,3815.15,
40381,3815.2425,
40382,3815.335,-71.6916578439917
40383,3815.4275,
40384,3815.52,-72.54204337655251
40385,3815.6125,
40386,3815.705,
40387,3815.7975,
40388,3815.89,-70.52956023014742
40389,3815.9825,-71.45885103738894
40390,3816.075,-68.47287504735262
40391,3816.1675,-72.14871707294003
40392,3816.26,-73.83217472347182
40393,3816.3525,
40394,3816.445,
40395,3816.5375,
40396,3816.63,
40397,3816.7225,
40398,3816.815,
40399,3816.9075,
40400,3817.0,-69.93900480127625
40401,3817.0925,-71.86350032948255
40402,3817.185,-75.26186159933667
40403,3817.2775,-70.06615699019362
40404,3817.37,-67.53928569820738
40405,3817.4625,-69.3025178516847
40406,3817.555,-71.38731451343551
40407,3817.6475,-72.94930518491823
40408,3817.74,-78.8999665818876
40409,3817.8325,
40410,3817.925,-74.66773006491832
40411,3818.0175,-75.94783663131707
40412,3818.11,-70.42557024665868
40413,3818.2025,
40414,3818.295,
40415,3818.3875,
40416,3818.48,-71.13607004700845
40417,3818.5725,-70.00887065447023
40418,3818.665,-75.3595182379824
40419,3818.7575,
40420,3818.85,-75.34212493043688
40421,3818.9425,
40422,3819.035,-72.69661921743207
40423,3819.1275,-68.8349165356723
40424,3819.22,-66.13110432294863
40425,3819.3125,-64.16083579843472
40426,3819.405,-69.9653649730969
40427,3819.4975,-70.54116019191856
40428,3819.59,-69.38433347710904
40429,3819.6825,-72.93234789944867
40430,3819.775,-74.2457901931021
40431,3819.8675,-72.92112609252942
40432,3819.96,-79.92700185033189
40433,3820.0525,-73.01389317949203
40434,3820.145,-71.46082725501157
40435,3820.2375,-68.49395147243786
40436,3820.33,-72.90557295493696
40437,3820.4225,-73.89754806649948
40438,3820.515,
40439,3820.6075,-75.06267365251249
40440,3820.7,-68.50434029101683
40441,3820.7925,-67.42319468508049
40442,3820.885,-76.2821473500182
40443,3820.9775,-71.32815738797326
40444,3821.07,-67.94083311603407
40445,3821.1625,-67.3894727260581
40446,3821.255,
40447,3821.3475,
40448,3821.44,
40449,3821.5325,-78.08837681385529
40450,3821.625,-70.29854922304307
40451,3821.7175,-72.38209003045765
40452,3821.81,-75.53086940147699
40453,3821.9025,-72.4088975190921
40454,3821.995,-69.96524684432794
40455,3822.0875,-77.06992893953954
40456,3822.18,
40457,3822.2725,-74.55994609174957
40458,3822.365,-73.97355063950496
40459,3822.4575,
40460,3822.55,
40461,3822.6425,-72.9227234414124
40462,3822.735,-72.4531096000893
40463,3822.8275,
40464,3822.92,
40465,3823.0125,-75.58144104075618
40466,3823.105,-70.41710064751872
40467,3823.1975,-69.92914281424802
40468,3823.29,-74.88626935970817
40469,3823.3825,-75.96789508785201
40470,3823.475,
40471,3823.5675,
40472,3823.66,
40473,3823.7525,-70.0319077613757
40474,3823.845,-74.18093834839874
40475,3823.9375,-72.80642831879761
40476,3824.03,-72.09468063592377
40477,3824.1225,
40478,3824.215,
40479,3824.3075,-69.12998477039031
40480,3824.4,-75.15909609796412
40481,3824.4925,
40482,3824.585,
40483,3824.6775,-73.54372170177147
40484,3824.77,-72.82923074165446
40485,3824.8625,-78.53712322214227
40486,3824.955,-77.7387081379153
40487,3825.0475,
40488,3825.14,
40489,3825.2325,-75.87458259285101
40490,3825.325,-69.79336180509634
40491,3825.4175,-78.70051069454847
40492,3825.51,
40493,3825.6025,-71.64965336401575
40494,3825.695,-79.20753011662481
40495,3825.7875,
40496,3825.88,-72.09846742903795
40497,3825.9725,-72.05925881693454
40498,3826.065,-68.73185863367976
40499,3826.1575,-69.11037146322579
40500,3826.25,-83.0623848187715
40501,3826.3425,-71.340601307079
40502,3826.435,-69.86817907962677
40503,3826.5275,-71.81066325550864
40504,3826.62,-70.255247336932
40505,3826.7125,-68.39122707376731
40506,3826.805,-72.84899091568478
40507,3826.8975,
40508,3826.99,
40509,3827.0825,
40510,3827.175,
40511,3827.2675,-82.65165501495567
40512,3827.36,
40513,3827.4525,
40514,3827.545,
40515,3827.6375,-70.11310371456426
40516,3827.73,-68.11586159479127
40517,3827.8225,
40518,3827.915,
40519,3828.0075,
40520,3828.1,
40521,3828.1925,-68.6580115801242
40522,3828.285,-70.3494606592783
40523,3828.3775,
40524,3828.47,
40525,3828.5625,-71.17410486157345
40526,3828.655,
40527,3828.7475,
40528,3828.84,-69.57852499615639
40529,3828.9325,-69.28918597346426
40530,3829.025,-69.89374805877945
40531,3829.1175,-68.33154866576254
40532,3829.21,
40533,3829.3025,
40534,3829.395,
40535,3829.4875,-68.31547236699424
40536,3829.58,-69.50658367250188
40537,3829.6725,
40538,3829.765,
40539,3829.8575,-74.10279899227226
40540,3829.95,-76.26311191797767
40541,3830.0425,-76.1855517615104
40542,3830.135,
40543,3830.2275,
40544,3830.32,-69.71121073499742
40545,3830.4125,-72.72406519738995
40546,3830.505,-69.54705268984425
40547,3830.5975,
40548,3830.69,-70.6479652851944
40549,3830.7825,-72.10126117505573
40550,3830.875,
40551,3830.9675,
40552,3831.06,
40553,3831.1525,-68.4807316656729
40554,3831.245,-67.67898064287397
40555,3831.3375,-72.0442938847672
40556,3831.43,
40557,3831.5225,-69.14311808345163
40558,3831.615,-64.828939930426
40559,3831.7075,-66.75765984941147
40560,3831.8,-74.02212855071623
40561,3831.8925,-72.65439078634049
40562,3831.985,-66.63700476331705
40563,3832.0775,-66.66519254398827
40564,3832.17,-71.56949551069599
40565,3832.2625,-66.88538187349546
40566,3832.355,-75.01855067731113
40567,3832.4475,-71.48664562287028
40568,3832.54,
40569,3832.6325,-72.35186421436133
40570,3832.725,
40571,3832.8175,
40572,3832.91,-71.13734782706827
40573,3833.0025,
40574,3833.095,-72.93960949941126
40575,3833.1875,-76.56197710597107
40576,3833.28,-70.64508534794199
40577,3833.3725,-66.52631560490427
40578,3833.465,-69.22929774731271
40579,3833.5575,-68.19743987887138
40580,3833.65,-69.48392556083638
40581,3833.7425,-82.80375463303915
40582,3833.835,
40583,3833.9275,
40584,3834.02,
40585,3834.1125,-77.81503949280581
40586,3834.205,-71.73167650090217
40587,3834.2975,
40588,3834.39,-81.22263519680295
40589,3834.4825,
40590,3834.575,-75.39671720601936
40591,3834.6675,-72.16305638169212
40592,3834.76,-70.4816837497851
40593,3834.8525,-70.69909140568785
40594,3834.945,-70.19129978695136
40595,3835.0375,-71.52296175475078
40596,3835.13,
40597,3835.2225,-74.24663771403718
40598,3835.315,-69.96921815428247
40599,3835.4075,
40600,3835.5,-78.55875949823023
40601,3835.5925,
40602,3835.685,-72.18919062582037
40603,3835.7775,
40604,3835.87,-77.11562587650579
40605,3835.9625,-74.09460561589485
40606,3836.055,-74.78219703432428
40607,3836.1475,-83.19627101213682
40608,3836.24,
40609,3836.3325,-76.40774117723006
40610,3836.425,-79.43619491278136
40611,3836.5175,-72.88643076415491
40612,3836.61,-72.68635895939764
40613,3836.7025,-76.94970197699446
40614,3836.795,-76.72482019491353
40615,3836.8875,-74.39267062936288
40616,3836.98,
40617,3837.0725,-85.92961906817422
40618,3837.165,-66.52803843562255
40619,3837.2575,-67.62414840729618
40620,3837.35,-67.39519325764114
40621,3837.4425,-71.84092012170683
40622,3837.535,-74.44502168714634
40623,3837.6275,-67.2864570910773
40624,3837.72,-67.77665124617452
40625,3837.8125,
40626,3837.905,-70.18311083660505
40627,3837.9975,
40628,3838.09,
40629,3838.1825,-69.67054404152869
40630,3838.275,-66.40663405556333
40631,3838.3675,
40632,3838.46,
40633,3838.5525,-73.02432316022316
40634,3838.645,-70.38427882891652
40635,3838.7375,
40636,3838.83,
40637,3838.9225,-82.23250638789601
40638,3839.015,-78.65385451752478
40639,3839.1075,-79.26806211483152
40640,3839.2,-65.64986301627398
40641,3839.2925,-70.32960468914618
40642,3839.385,-70.27020078082504
40643,3839.4775,-79.18155037092586
40644,3839.57,
40645,3839.6625,-68.66184901339548
40646,3839.755,-76.08297047526733
40647,3839.8475,
40648,3839.94,
40649,3840.0325,-73.62861992851866
40650,3840.125,-69.29464151915366
40651,3840.2175,-78.61187238581078
40652,3840.31,-71.41286103180694
40653,3840.4025,-76.10379232314659
40654,3840.495,
40655,3840.5875,
40656,3840.68,
40657,3840.7725,-70.46802445944246
40658,3840.865,-75.25528653587295
40659,3840.9575,-71.54143637367133
40660,3841.05,
40661,3841.1425,
40662,3841.235,
40663,3841.3275,
40664,3841.42,-73.89590181729052
40665,3841.5125,
40666,3841.605,-71.74229342352275
40667,3841.6975,
40668,3841.79,
40669,3841.8825,-90.39679008966702
40670,3841.975,
40671,3842.0675,
40672,3842.16,
40673,3842.2525,-75.72119254493516
40674,3842.345,-67.00069625005409
40675,3842.4375,-66.83441891563587
40676,3842.53,-81.48530128209971
40677,3842.6225,
40678,3842.715,
40679,3842.8075,
40680,3842.9,-68.55341468166417
40681,3842.9925,-66.51992331943357
40682,3843.085,
40683,3843.1775,
40684,3843.27,
40685,3843.3625,-73.65161542647793
40686,3843.455,-73.85116220087514
40687,3843.5475,
40688,3843.64,
40689,3843.7325,-69.47801418453028
40690,3843.825,
40691,3843.9175,-72.40629604370619
40692,3844.01,
40693,3844.1025,-83.47845033541756
40694,3844.195,
40695,3844.2875,
40696,3844.38,-71.25014223896487
40697,3844.4725,-70.53218736329966
40698,3844.565,-74.51352577759314
40699,3844.6575,-70.47828063245294
40700,3844.75,
40701,3844.8425,-73.11887515519233
40702,3844.935,-67.57824555794171
40703,3845.0275,-69.22856005895314
40704,3845.12,-68.50492711897567
40705,3845.2125,-69.9329860609424
40706,3845.305,-69.00643573087339
40707,3845.3975,-73.52118931458382
40708,3845.49,-70.81938080721562
40709,3845.5825,-72.26794434552619
40710,3845.675,-73.27593915696983
40711,3845.7675,
40712,3845.86,
40713,3845.9525,
40714,3846.045,-68.78383709489911
40715,3846.1375,-70.0668918769666
40716,3846.23,
40717,3846.3225,-76.3088597111949
40718,3846.415,-74.01783176837989
40719,3846.5075,-73.9584328700376
40720,3846.6,-70.47835284392713
40721,3846.6925,-67.59780032525605
40722,3846.785,-67.74220635684219
40723,3846.8775,
40724,3846.97,-69.77226866253073
40725,3847.0625,-70.12733114132749
40726,3847.155,
40727,3847.2475,-72.84915763210233
40728,3847.34,-70.58559104008977
40729,3847.4325,-70.83062079675976
40730,3847.525,-75.28015697121765
40731,3847.6175,
40732,3847.71,
40733,3847.8025,-73.04760143308543
40734,3847.895,
40735,3847.9875,-65.24547392015528
40736,3848.08,-66.23475174916997
40737,3848.1725,-67.51772122228198
40738,3848.265,
40739,3848.3575,
40740,3848.45,-78.78846876657815
40741,3848.5425,
40742,3848.635,-67.5908251649463
40743,3848.7275,-68.95136361378553
40744,3848.82,-73.39170318102711
40745,3848.9125,-74.0832320974613
40746,3849.005,
40747,3849.0975,
40748,3849.19,-71.72759506932812
40749,3849.2825,-71.86177665685229
40750,3849.375,-75.8259249204543
40751,3849.4675,
40752,3849.56,-72.58826666044773
40753,3849.6525,-70.21309405953713
40754,3849.745,-73.19486995767285
40755,3849.8375,-70.79827187953862
40756,3849.93,
40757,3850.0225,
40758,3850.115,-77.3321604114774
40759,3850.2075,-70.57656283725946
40760,3850.3,-74.49426429248257
40761,3850.3925,-73.30189117633589
40762,3850.485,-71.6477116836119
40763,3850.5775,
40764,3850.67,-73.4222107900832
40765,3850.7625,-69.63558243632751
40766,3850.855,-68.33011445788085
40767,3850.9475,-71.69714923346628
40768,3851.04,-71.35296204046705
40769,3851.1325,
40770,3851.225,-75.60362313765334
40771,3851.3175,-81.29614846325653
40772,3851.41,-69.11075990172048
40773,3851.5025,-73.47931945674604
40774,3851.595,-77.66206309571407
40775,3851.6875,-71.71859476187124
40776,3851.78,
40777,3851.8725,
40778,3851.965,
40779,3852.0575,-77.42376899876747
40780,3852.15,-75.14034668914827
40781,3852.2425,-67.61105982216083
40782,3852.335,-66.08334848621574
40783,3852.4275,-65.17753024544456
40784,3852.52,
40785,3852.6125,
40786,3852.705,-82.77270933023345
40787,3852.7975,-67.44545252450557
40788,3852.89,-67.69649921095134
40789,3852.9825,-71.74550350020108
40790,3853.075,-73.67278423956022
40791,3853.1675,-74.30206320822734
40792,3853.26,
40793,3853.3525,
40794,3853.445,-76.98954312677633
40795,3853.5375,-75.85317743710624
40796,3853.63,-75.19854532732707
40797,3853.7225,-74.54854579867047
40798,3853.815,
40799,3853.9075,-68.73797210207046
40800,3854.0,-69.35261744836144
40801,3854.0925,
40802,3854.185,-74.53263453920823
40803,3854.2775,-79.77371796830548
40804,3854.37,
40805,3854.4625,
40806,3854.555,-71.1747117303577
40807,3854.6475,-67.5129551724931
40808,3854.74,-77.29109194775474
40809,3854.8325,
40810,3854.925,-70.63184424065172
40811,3855.0175,-73.2362741275335
40812,3855.11,
40813,3855.2025,-76.2428495609502
40814,3855.295,-72.02876587844345
40815,3855.3875,-69.9595154241181
40816,3855.48,-69.21421297898893
40817,3855.5725,
40818,3855.665,-74.45360427480568
40819,3855.7575,-67.90909693383404
40820,3855.85,-68.82552199379202
40821,3855.9425,-69.96645294276848
40822,3856.035,-69.73975819075221
40823,3856.1275,-80.03267886506339
40824,3856.22,-72.40212373226899
40825,3856.3125,-67.59103365379029
40826,3856.405,
40827,3856.4975,-68.77207557453804
40828,3856.59,-70.17966429366487
40829,3856.6825,-70.19532745034671
40830,3856.775,-88.14584729806512
40831,3856.8675,-72.26884288949489
40832,3856.96,-70.32575360651582
40833,3857.0525,
40834,3857.145,
40835,3857.2375,-69.37658044061799
40836,3857.33,-69.03034782652155
40837,3857.4225,-71.23106026230622
40838,3857.515,
40839,3857.6075,
40840,3857.7,
40841,3857.7925,-73.20511846208078
40842,3857.885,
40843,3857.9775,
40844,3858.07,
40845,3858.1625,
40846,3858.255,-68.80440593224786
40847,3858.3475,-74.77505892582032
40848,3858.44,
40849,3858.5325,-71.19697030177123
40850,3858.625,-74.48114555391172
40851,3858.7175,-72.9347513752825
40852,3858.81,-64.93669254750665
40853,3858.9025,-66.13387127142352
40854,3858.995,-77.65329892196318
40855,3859.0875,-74.20675477477788
40856,3859.18,-73.030484515652
40857,3859.2725,-70.24733906054229
40858,3859.365,
40859,3859.4575,-73.72829404416098
40860,3859.55,-67.57300331093097
40861,3859.6425,-67.07797233673088
40862,3859.735,
40863,3859.8275,-68.68384632738777
40864,3859.92,-67.49891744109301
40865,3860.0125,-67.23830173944819
40866,3860.105,-67.44707933582777
40867,3860.1975,-85.82708217349395
40868,3860.29,
40869,3860.3825,
40870,3860.475,
40871,3860.5675,
40872,3860.66,-88.29844514100138
40873,3860.7525,-73.14295748368176
40874,3860.845,-73.88099608163456
40875,3860.9375,-67.63265719828667
40876,3861.03,-66.11509428616897
40877,3861.1225,-66.3033297120508
40878,3861.215,-75.76783300414353
40879,3861.3075,
40880,3861.4,-77.34814014166965
40881,3861.4925,
40882,3861.585,
40883,3861.6775,
40884,3861.77,-76.82677097122233
40885,3861.8625,-73.43551223891998
40886,3861.955,-67.43098514462542
40887,3862.0475,-69.84524445310046
40888,3862.14,
40889,3862.2325,
40890,3862.325,-75.53202960975902
40891,3862.4175,
40892,3862.51,-70.49414325812148
40893,3862.6025,-69.76698701301822
40894,3862.695,
40895,3862.7875,
40896,3862.88,-69.13814060838807
40897,3862.9725,-66.0118290298803
40898,3863.065,-69.90086019740835
40899,3863.1575,-69.86831294090281
40900,3863.25,
40901,3863.3425,
40902,3863.435,
40903,3863.5275,-70.08330986112766
40904,3863.62,-70.00102324247356
40905,3863.7125,
40906,3863.805,
40907,3863.8975,
40908,3863.99,-89.3181622607126
40909,3864.0825,-70.98323963635592
40910,3864.175,-76.74281240053206
40911,3864.2675,-73.32624134294986
40912,3864.36,-70.35010351587766
40913,3864.4525,-69.85959289250245
40914,3864.545,-69.65918124002398
40915,3864.6375,-66.77867046951417
40916,3864.73,-66.60179284574468
40917,3864.8225,-72.46576217535213
40918,3864.915,-74.13199305317119
40919,3865.0075,
40920,3865.1,
40921,3865.1925,
40922,3865.285,-78.07322237925864
40923,3865.3775,-72.19499420690748
40924,3865.47,-73.42341773774551
40925,3865.5625,-69.36330179675399
40926,3865.655,
40927,3865.7475,-69.47740324441367
40928,3865.84,-78.21710925262194
40929,3865.9325,
40930,3866.025,-70.65315924486671
40931,3866.1175,-67.18251555602069
40932,3866.21,
40933,3866.3025,
40934,3866.395,
40935,3866.4875,-70.67451390364097
40936,3866.58,
40937,3866.6725,
40938,3866.765,
40939,3866.8575,
40940,3866.95,
40941,3867.0425,-69.84993425559357
40942,3867.135,-76.7209425211909
40943,3867.2275,
40944,3867.32,
40945,3867.4125,
40946,3867.505,
40947,3867.5975,
40948,3867.69,
40949,3867.7825,
40950,3867.875,
40951,3867.9675,-70.87167761595401
40952,3868.06,-80.93804403093338
40953,3868.1525,
40954,3868.245,-72.43615142610483
40955,3868.3375,-68.41301636731777
40956,3868.43,-76.65641192162016
40957,3868.5225,
40958,3868.615,-69.93847400981386
40959,3868.7075,-70.9920141148221
40960,3868.8,-69.44084069394134
40961,3868.8925,-66.3424955758232
40962,3868.985,-65.88686910701325
40963,3869.0775,-74.99296896267882
40964,3869.17,-70.84560574255075
40965,3869.2625,
40966,3869.355,
40967,3869.4475,
40968,3869.54,
40969,3869.6325,
40970,3869.725,
40971,3869.8175,-70.04433081713096
40972,3869.91,-72.67367916070043
40973,3870.0025,-69.28340149732476
40974,3870.095,
40975,3870.1875,
40976,3870.28,
40977,3870.3725,
40978,3870.465,
40979,3870.5575,
40980,3870.65,
40981,3870.7425,-74.57335635010156
40982,3870.835,
40983,3870.9275,
40984,3871.02,-74.297216614805
40985,3871.1125,-70.74092566050663
40986,3871.205,
40987,3871.2975,
40988,3871.39,-74.28566824508779
40989,3871.4825,
40990,3871.575,-69.63756739536173
40991,3871.6675,-68.26766545199439
40992,3871.76,-71.08362072994568
40993,3871.8525,-71.93017676775457
40994,3871.945,-71.43865958030844
40995,3872.0375,-69.03137210980387
40996,3872.13,-69.81188615824101
40997,3872.2225,-72.9716784507699
40998,3872.315,-69.87728622373481
40999,3872.4075,-72.16933698008924
41000,3872.5,
41001,3872.5925,
41002,3872.685,
41003,3872.7775,
41004,3872.87,
41005,3872.9625,-72.77029218364586
41006,3873.055,-68.73855014189252
41007,3873.1475,-70.51922212980264
41008,3873.24,
41009,3873.3325,
41010,3873.425,-69.2672255614461
41011,3873.5175,-72.19046638573609
41012,3873.61,-69.561937036217
41013,3873.7025,-67.06830180916539
41014,3873.795,-71.76221198851766
41015,3873.8875,-69.97253099898852
41016,3873.98,-71.0722245366047
41017,3874.0725,
41018,3874.165,
41019,3874.2575,
41020,3874.35,
41021,3874.4425,
41022,3874.535,-81.71713500477763
41023,3874.6275,-71.43028208020849
41024,3874.72,-73.39825623503901
41025,3874.8125,-73.77491948078818
41026,3874.905,
41027,3874.9975,-72.38141789299262
41028,3875.09,-78.8658196231612
41029,3875.1825,-64.95435163315493
41030,3875.275,-64.77605639959224
41031,3875.3675,-70.31495780299967
41032,3875.46,-69.98363096590941
41033,3875.5525,
41034,3875.645,
41035,3875.7375,-84.60480015345526
41036,3875.83,-72.43878572693706
41037,3875.9225,-81.48057137815827
41038,3876.015,-75.6084097179683
41039,3876.1075,
41040,3876.2,-71.47019669009163
41041,3876.2925,-71.2656132629993
41042,3876.385,-69.70890678085566
41043,3876.4775,-71.40809885614783
41044,3876.57,
41045,3876.6625,
41046,3876.755,-88.93271297241535
41047,3876.8475,
41048,3876.94,
41049,3877.0325,-70.38824256079322
41050,3877.125,-66.98154454978491
41051,3877.2175,-71.62889086516199
41052,3877.31,-75.15058763270075
41053,3877.4025,-73.82706252389423
41054,3877.495,
41055,3877.5875,-68.29488512265043
41056,3877.68,-71.30261300334871
41057,3877.7725,-72.55199858063907
41058,3877.865,
41059,3877.9575,
41060,3878.05,
41061,3878.1425,
41062,3878.235,
41063,3878.3275,-69.08248477306034
41064,3878.42,-68.42080310778304
41065,3878.5125,
41066,3878.605,
41067,3878.6975,-70.89387749881871
41068,3878.79,-72.44453772064128
41069,3878.8825,-71.89511276240165
41070,3878.975,-73.41890252903595
41071,3879.0675,-69.75771364757021
41072,3879.16,-71.56480484889383
41073,3879.2525,
41074,3879.345,
41075,3879.4375,
41076,3879.53,
41077,3879.6225,-73.9112986754632
41078,3879.715,-71.13367087994374
41079,3879.8075,-81.59004150140683
41080,3879.9,
41081,3879.9925,
41082,3880.085,-72.22451844198521
41083,3880.1775,-81.12560152478753
41084,3880.27,
41085,3880.3625,-71.01836642226166
41086,3880.455,-68.73748069967549
41087,3880.5475,
41088,3880.64,
41089,3880.7325,
41090,3880.825,
41091,3880.9175,
41092,3881.01,-78.41908032497813
41093,3881.1025,
41094,3881.195,
41095,3881.2875,-71.87469612028218
41096,3881.38,
41097,3881.4725,
41098,3881.565,-74.2521263389813
41099,3881.6575,-73.09610081188814
41100,3881.75,
41101,3881.8425,-74.79264985506006
41102,3881.935,
41103,3882.0275,
41104,3882.12,-74.86592310207968
41105,3882.2125,-70.51649409942233
41106,3882.305,-68.93176446524835
41107,3882.3975,-66.96767839795535
41108,3882.49,
41109,3882.5825,
41110,3882.675,
41111,3882.7675,-77.52145795309372
41112,3882.86,-78.06661669835216
41113,3882.9525,-67.15648421689107
41114,3883.045,-69.39598455492484
41115,3883.1375,-71.97023921656773
41116,3883.23,-69.95213357265767
41117,3883.3225,-66.26283298456657
41118,3883.415,-68.81264545230194
41119,3883.5075,-95.47610204736485
41120,3883.6,
41121,3883.6925,
41122,3883.785,
41123,3883.8775,-73.30927032780036
41124,3883.97,-73.96194837068396
41125,3884.0625,
41126,3884.155,-70.12345672155372
41127,3884.2475,-69.20673567489702
41128,3884.34,
41129,3884.4325,
41130,3884.525,
41131,3884.6175,
41132,3884.71,
41133,3884.8025,
41134,3884.895,
41135,3884.9875,
41136,3885.08,-67.90154290429038
41137,3885.1725,-69.41631531464456
41138,3885.265,-73.81193774557873
41139,3885.3575,
41140,3885.45,-78.86000409835185
41141,3885.5425,-67.67371445794535
41142,3885.635,-70.6031587581525
41143,3885.7275,
41144,3885.82,
41145,3885.9125,-72.48638901200637
41146,3886.005,-72.92569372878486
41147,3886.0975,-73.61414229472557
41148,3886.19,
41149,3886.2825,
41150,3886.375,-69.63636241420913
41151,3886.4675,
41152,3886.56,
41153,3886.6525,-74.85541955844434
41154,3886.745,
41155,3886.8375,-69.21474270153361
41156,3886.93,-71.2492142252606
41157,3887.0225,
41158,3887.115,-74.94396449368884
41159,3887.2075,
41160,3887.3,-74.30908588425105
41161,3887.3925,
41162,3887.485,-89.44638153181538
41163,3887.5775,-72.41683584630299
41164,3887.67,-81.61090924211942
41165,3887.7625,
41166,3887.855,-85.38930668139771
41167,3887.9475,-70.06623444060558
41168,3888.04,-65.07131954241376
41169,3888.1325,-69.3585735430481
41170,3888.225,
41171,3888.3175,-86.17925978427985
41172,3888.41,-76.30299881348628
41173,3888.5025,
41174,3888.595,-81.22313009246756
41175,3888.6875,-76.77589280848265
41176,3888.78,-74.50534694064586
41177,3888.8725,-67.61868439043145
41178,3888.965,-68.67083124992635
41179,3889.0575,-75.73570335139199
41180,3889.15,-92.2961393320533
41181,3889.2425,-71.54777532825355
41182,3889.335,-76.17181171255888
41183,3889.4275,-72.51953695522957
41184,3889.52,
41185,3889.6125,
41186,3889.705,-71.81616373183356
41187,3889.7975,-70.74526528225886
41188,3889.89,-73.20977732399001
41189,3889.9825,
41190,3890.075,
41191,3890.1675,
41192,3890.26,
41193,3890.3525,
41194,3890.445,-70.84677278806622
41195,3890.5375,-69.13625143013718
41196,3890.63,-80.3712447379304
41197,3890.7225,
41198,3890.815,-72.0635958734704
41199,3890.9075,
41200,3891.0,
41201,3891.0925,-81.75890568015335
41202,3891.185,-75.37029121602434
41203,3891.2775,-83.15048617635864
41204,3891.37,
41205,3891.4625,
41206,3891.555,-72.06643990939489
41207,3891.6475,-78.20369168837443
41208,3891.74,
41209,3891.8325,
41210,3891.925,-68.64583373304316
41211,3892.0175,-66.64732064200135
41212,3892.11,
41213,3892.2025,-81.21360374188299
41214,3892.295,
41215,3892.3875,
41216,3892.48,
41217,3892.5725,-77.35599169271204
41218,3892.665,-75.2340798355598
41219,3892.7575,
41220,3892.85,
41221,3892.9425,
41222,3893.035,-73.46553350075884
41223,3893.1275,-73.2425055672193
41224,3893.22,-71.62449595953659
41225,3893.3125,-78.4488266097998
41226,3893.405,-78.95133350556793
41227,3893.4975,-78.49339761740598
41228,3893.59,-71.20980569415008
41229,3893.6825,-69.8013577233736
41230,3893.775,-71.46624959225088
41231,3893.8675,
41232,3893.96,-72.3246428349411
41233,3894.0525,-75.53438808224622
41234,3894.145,-74.80203277532313
41235,3894.2375,-68.9418002591173
41236,3894.33,-67.96634446826319
41237,3894.4225,
41238,3894.515,-73.97272420661947
41239,3894.6075,-76.05760320706597
41240,3894.7,-73.14514109910132
41241,3894.7925,-76.58980855264355
41242,3894.885,-71.81613387929728
41243,3894.9775,-75.30719330521745
41244,3895.07,-66.98798720683438
41245,3895.1625,-70.66326201270437
41246,3895.255,
41247,3895.3475,
41248,3895.44,
41249,3895.5325,
41250,3895.625,
41251,3895.7175,-87.51161202772496
41252,3895.81,
41253,3895.9025,
41254,3895.995,-80.85565023923395
41255,3896.0875,-82.15309505795076
41256,3896.18,
41257,3896.2725,
41258,3896.365,
41259,3896.4575,
