Frequency(MHz),EIRP(dBm),BG_EIRP(dBm)
527.6075,-98.01629062032143,-96.10347934102455
527.7,-96.12077286591867,-95.10668900361398
527.7925,-94.72834507559428,-94.20024601553568
527.885,-96.95779697891045,-96.5382031678753
527.9775,-96.58103262396025,-96.58712851019072
528.07,-98.28411774065123,-96.18045715715513
528.1625,-95.78875496043426,-96.56445076121551
528.255,-95.96947131630593,-96.4370921659153
528.3475,-97.00564155824043,-94.83974800355293
528.44,-96.09270794078957,-98.6146653382505
528.5325,-96.50678593597559,-98.40693242035059
528.625,-94.56935539540274,-98.37715568837149
528.7175,-94.41358745455648,-97.42690837740804
528.81,-94.47434239657507,-97.76010899813757
528.9025,-96.82860849502524,-95.57012460830649
528.995,-96.05221435521293,-95.84678527806449
529.0875,-96.74548675587135,-96.22517730762917
529.18,-94.70279270899205,-97.3091998745194
529.2725,-96.15773447973613,-96.5842634104002
529.365,-97.40725578456706,-96.52693046718424
529.4575,-95.3734147805847,-95.36129930206907
529.55,-96.77129940976558,-95.88985257138667
529.6425,-97.46809722318365,-97.19356109037115
529.735,-95.68527433609047,-97.81386778091469
529.8275,-95.24205992498742,-96.01729033270226
529.92,-97.5439716182527,-96.49146612508864
530.0125,-97.22784604572865,-98.24612607502553
530.105,-97.64312655785393,-97.66820437767815
530.1975,-97.51510444693099,-97.80990425161849
530.29,-95.7187567773727,-96.56717596682583
530.3825,-96.57870660943449,-95.46193872613371
530.475,-96.80057370722027,-95.9762176281187
530.5675,-98.91087016856346,-95.39442119395409
530.66,-98.18858001486903,-97.58385131613856
530.7525,-98.42920490644357,-98.01933857343576
530.845,-96.81102848575524,-97.65229130313806
530.9375,-95.88445189169231,-97.82500364950481
531.03,-97.21273183482975,-96.71568441051335
531.1225,-97.57479607170404,-95.25192009514154
531.215,-96.61577852448505,-95.99154909333271
531.3075,-97.46583661360799,-96.49206647200643
531.4,-97.41008839156062,-96.17601093794734
531.4925,-96.27637651993193,-95.26834276749052
531.585,-96.72602449499624,-95.41183839880483
531.6775,-93.66477872534787,-95.11850644751584
531.77,-95.10168762125453,-96.9794876090475
531.8625,-96.29312167522176,-96.80444369670613
531.955,-96.77545015876824,-96.7203888184362
532.0475,-96.80177818297054,-96.33017478941585
532.14,-96.45549497726962,-97.89642057541415
532.2325,-95.7783561648594,-96.65395888702737
532.325,-97.26399877733304,-97.26293066209867
532.4175,-96.72132931620418,-96.71408139139949
532.51,-96.86139203903768,-98.50450422165487
532.6025,-95.58691974069737,-97.3579463520255
532.695,-96.56253944182043,-96.36387763762121
532.7875,-95.20168027418856,-94.75047788161044
532.88,-93.82003335465727,-95.7411835621768
532.9725,-96.06742266605985,-97.46436480473173
533.065,-96.5239339070067,-98.27583362624497
533.1575,-95.32812445548336,-97.2018656053857
533.25,-95.24873204804769,-97.22318883515706
533.3425,-94.68729166215141,-96.46082834428032
533.435,-95.49445021340358,-97.26900160500514
533.5275,-96.72993817422045,-96.0318790921892
533.62,-96.64779906601055,-94.68721251815899
533.7125,-98.25612761835188,-96.59891631464095
533.805,-97.61349463471223,-96.956092596138
533.8975,-96.41029922633324,-97.06206314234886
533.99,-93.70015308957176,-95.50737354855613
534.0825,-94.81179914603396,-94.87571821341677
534.175,-97.538236603608,-96.584867462983
534.2675,-96.194879830973,-97.70787268985971
534.36,-94.16634180486226,-97.26904871404194
534.4525,-93.76817422236513,-96.63749795283388
534.545,-96.64115461029948,-97.19038709320964
534.6375,-94.78873139356828,-97.9748428437636
534.73,-94.11820288654606,-98.2705084895734
534.8225,-95.60165399172716,-97.01866143801622
534.915,-93.14874854703682,-95.37418189664619
535.0075,-95.10573893101929,-95.28914194615601
535.1,-95.49150020251672,-95.76547938952844
535.1925,-94.19067585261938,-96.44718372615453
535.285,-94.4752613617917,-96.45074811716279
535.3775,-93.98025880192016,-96.61007294986938
535.47,-95.55175270300958,-94.81688942175958
535.5625,-96.1156539496645,-94.16908259956685
535.655,-96.19404194417216,-96.79760334553934
535.7475,-95.15888012163617,-97.52955425493695
535.84,-96.26271663356722,-94.30421291042269
535.9325,-96.41519649387612,-94.97185237766519
536.025,-95.16385839283546,-94.00177953541359
536.1175,-95.89871691143202,-96.20220659649061
536.21,-96.8026714569104,-95.49712183532837
536.3025,-94.201260596266,-97.15248587702771
536.395,-93.92118256405409,-97.22440522030409
536.4875,-97.8386274767423,-97.7816206408048
536.58,-96.99128810240273,-96.29209986998086
536.6725,-95.6513088396943,-95.03398401059273
536.765,-94.93656379895909,-94.31987220960362
536.8575,-96.805213309827,-97.949500419202
536.95,-95.91935141731935,-94.76068289925294
537.0425,-97.32525032764617,-94.13582009082977
537.135,-95.79977306689422,-94.77107891406219
537.2275,-94.27922174762489,-96.02668878864051
537.32,-94.04008555471046,-95.70298075734718
537.4125,-97.9271901593931,-94.90482840402201
537.505,-96.32128042191785,-94.74590963334363
537.5975,-96.36073059660701,-97.53619904143123
537.69,-96.94248274738388,-96.134651936837
537.7825,-97.38562859591342,-94.95460595187045
537.875,-97.00138632823911,-95.7067543702313
537.9675,-95.61917786528693,-96.51958374907599
538.06,-95.80737013483412,-95.84080977106458
538.1525,-95.8728630842005,-96.53750541818488
538.245,-97.58849904303764,-95.65207478766655
538.3375,-97.47846311394966,-94.61976713006294
538.43,-98.50291758129077,-96.67444925853687
538.5225,-96.00349163703325,-94.842786070627
538.615,-96.21399232260383,-96.17634888998664
538.7075,-95.97747528305985,-97.2201892112825
538.8,-96.5866040120743,-96.71726502281649
538.8925,-96.33475153650168,-95.66608851159934
538.985,-95.85317387828792,-97.22405400524104
539.0775,-97.26144645583307,-95.86715934645807
539.17,-95.38964731152608,-96.67823678906514
539.2625,-95.70981463127147,-96.26685961418163
539.355,-94.3351380286647,-96.65716714243423
539.4475,-94.54628758551479,-96.47145848395229
539.54,-96.16246945486715,-94.29249722586324
539.6325,-95.4815580021122,-94.83730903970985
539.725,-94.9433190715823,-95.92262815361354
539.8175,-93.4411165295156,-96.2758333263906
539.91,-92.98740909022337,-96.53084323328977
540.0025,-95.97714421686798,-97.48286626276642
540.095,-95.4364193656407,-95.57290160441023
540.1875,-95.20863716057919,-96.60342018059872
540.28,-96.84642712496581,-98.11482159518066
540.3725,-95.46317871119287,-96.72836883570459
540.465,-93.61198158377725,-94.84930153006631
540.5575,-94.67067389688104,-94.74386267861932
540.65,-94.82191100429753,-93.22981658291081
540.7425,-93.70824053269371,-93.37385942917808
540.835,-96.53353518190374,-94.9379693860053
540.9275,-95.15073839143318,-96.46918931916755
541.02,-95.37162538782263,-96.2358984591117
541.1125,-92.7055727158982,-96.67784749617164
541.205,-93.62843336084214,-96.46894849756089
541.2975,-96.43686108901356,-94.7710514576659
541.39,-93.93909871699177,-95.59241140009723
541.4825,-95.22931588013131,-93.7259207995649
541.575,-95.03437264340226,-93.95007546322648
541.6675,-95.88635062932018,-94.32447623967174
541.76,-95.93699851355203,-95.8275929959739
541.8525,-94.53125650001414,-95.08608895851023
541.945,-94.93259048835307,-93.36867905036479
542.0375,-94.12616895382881,-93.80239270871162
542.13,-95.44723513969791,-95.37222293266666
542.2225,-96.21713642234346,-94.87759784812471
542.315,-97.11354320049333,-93.8090922117238
542.4075,-95.22276490153519,-95.77381318034378
542.5,-95.27341635048109,-95.65847189247327
542.5925,-95.36963117110301,-95.65379559981395
542.685,-96.90950355839436,-94.58285866093343
542.7775,-95.69709541968341,-96.16663887671466
542.87,-95.39868179699708,-96.2783738746338
542.9625,-93.72932008092836,-96.7072100955768
543.055,-95.69539609217965,-94.40608945155465
543.1475,-94.11738256544982,-94.98563818068419
543.24,-94.89706632228608,-95.99615689845795
543.3325,-95.16256017293982,-94.94209355917029
543.425,-96.28635406382782,-96.17273712046844
543.5175,-95.0538865497006,-97.17830671571622
543.61,-95.48497118524423,-97.22868456415048
543.7025,-95.9894285441238,-96.75241377361598
543.795,-97.57668857494046,-96.0848520270889
543.8875,-94.56956623599771,-95.35214375064615
543.98,-94.13713655633661,-96.54179964227411
544.0725,-95.58385093744171,-96.33866508539093
544.165,-94.7718576591518,-96.44012395553852
544.2575,-96.3882329325553,-95.95859120892248
544.35,-96.35887246515483,-94.01954751398296
544.4425,-96.83673800443056,-95.43079318021181
544.535,-95.48098636616072,-95.46629215229353
544.6275,-95.5921928230939,-93.82713239828921
544.72,-94.88301913473434,-95.08953158590622
544.8125,-96.99326634275255,-96.75793003904161
544.905,-96.78467457567298,-95.4674443510636
544.9975,-96.28359577836659,-95.62331745805409
545.09,-95.71436468373079,-97.0585800767972
545.1825,-95.7648932951116,-95.40595317059989
545.275,-94.62407017829617,-94.79094029548367
545.3675,-92.33517690438411,-95.26465841073177
545.46,-94.81821928758077,-96.94978056687765
545.5525,-95.40503022943581,-96.97051332269753
545.645,-96.03677185507394,-98.689130863863
545.7375,-96.30006069630068,-96.48078579395693
545.83,-96.33865744990342,-96.64598472041124
545.9225,-96.5260555304453,-96.48060722722265
546.015,-96.23883986370898,-95.927201985291
546.1075,-94.48549233657742,-98.03920327407742
546.2,-96.57190590879557,-96.06372719785807
546.2925,-96.77412734864629,-95.97832046388066
546.385,-96.33059813871239,-96.40921141996239
546.4775,-97.43803460282996,-96.84901482743933
546.57,-95.50221373372536,-95.98602415853004
546.6625,-95.86900651821082,-94.32413041957801
546.755,-96.8074406813254,-95.2185734938254
546.8475,-95.55840674102261,-95.31319800078823
546.94,-93.67605815465508,-96.73317180211602
547.0325,-94.60915592346711,-96.66900852356477
547.125,-94.46325273566123,-97.76964922003623
547.2175,-95.61035788339066,-95.4207674292891
547.31,-95.72863300250567,-96.24372394488849
547.4025,-94.39207560526872,-96.50902659403825
547.495,-95.8957143928546,-95.34054624099913
547.5875,-96.2742631249797,-97.06172345212813
547.68,-97.63496821511704,-96.56489222634751
547.7725,-96.36258153491481,-96.15218572192653
547.865,-95.93149962427752,-95.63445677759783
547.9575,-96.41592372435991,-96.46594203490679
548.05,-95.5429504071211,-98.05872799501172
548.1425,-95.47149997493811,-95.96358066341467
548.235,-93.1281929254501,-96.05247118472744
548.3275,-94.08521097450756,-96.9982587650349
548.42,-95.8017826518759,-96.80053143117277
548.5125,-95.73062098434102,-96.79351771285664
548.605,-92.72510428184236,-97.57147879356111
548.6975,-93.47457887184824,-97.63760377419199
548.79,-95.09756741234425,-95.95518002220753
548.8825,-96.9286646437866,-96.9286875319702
548.975,-96.48014627582128,-98.41744791156347
549.0675,-96.35988433152231,-97.65210540085825
549.16,-97.64583597795854,-96.85704813616167
549.2525,-98.13077924396731,-99.10951612140872
549.345,-97.90131540052568,-98.08807534925614
549.4375,-96.45729950274288,-96.45308807696163
549.53,-94.16406512130588,-95.23057818282932
549.6225,-96.4606305192374,-93.95068941816318
549.715,-97.30159151762291,-92.95303499906822
549.8075,-93.00804366540729,-93.32393874597369
549.9,-92.8743563627933,-93.26775083300815
549.9925,-96.64853835113314,-94.60127425201205
550.085,-98.17957350350059,-93.85699507332481
550.1775,-93.89517019940932,-96.45563315106948
550.27,-93.9532545129788,-97.31051617069365
550.3625,-96.47511855208711,-98.41789809310274
550.455,-96.19887571365754,-96.9306033137552
550.5475,-95.1783055933265,-97.56365105231087
550.64,-97.05925169052158,-97.89462461532626
550.7325,-95.77949628639112,-98.025559518813
550.825,-97.3760800849175,-97.67908911812063
550.9175,-95.9302637607686,-96.80617928811235
551.01,-95.04013080353606,-95.79173297638762
551.1025,-96.41906774234451,-95.42152440738357
551.195,-95.08330229282423,-95.79105070591017
551.2875,-96.39407102068526,-96.41795102556807
551.38,-94.31306672941274,-96.0605413998229
551.4725,-96.23184519854794,-95.77331095782529
551.565,-96.80037842626429,-94.84104309911585
551.6575,-94.45754694582585,-95.17047571779851
551.75,-96.01599509311899,-96.79538352085336
551.8425,-95.05002553481935,-96.12348897476076
551.935,-94.56342244393191,-96.82597279793582
552.0275,-96.73032674393151,-96.48849019607995
552.12,-96.37504110143864,-95.59989461706364
552.2125,-96.07152486030127,-95.47508931342627
552.305,-97.20610766464178,-97.49652819686834
552.3975,-95.15420149498964,-96.84154890709901
552.49,-95.90325599054697,-96.02853064875009
552.5825,-98.19754909860258,-96.45999264108305
552.675,-96.53187756525448,-96.02786450373104
552.7675,-95.73210808287081,-95.14453789244112
552.86,-95.59732053960147,-95.02560423100772
552.9525,-95.78005704281554,-94.75381192562804
553.045,-96.11216573013638,-96.30407552017545
553.1375,-95.43656499063296,-95.59467656289858
553.23,-94.6130418046635,-96.54654400192912
553.3225,-96.54494699534034,-95.78624185618018
553.415,-95.66483116485738,-96.41485405304097
553.5075,-96.0445542566708,-97.92364361213956
553.6,-95.70417317237778,-97.19637593116684
553.6925,-95.48406571255143,-96.0692402730983
553.785,-94.90974456544046,-95.94831878419046
553.8775,-96.4779290843128,-97.87164398909796
553.97,-97.25266802915479,-96.26736987241651
554.0625,-95.94461660524529,-95.25454549928826
554.155,-95.21683022536266,-96.22135445631969
554.2475,-93.3057972246284,-93.44047892628856
554.34,-95.01520564517513,-94.55939509830013
554.4325,-95.30606927374401,-95.88187493780651
554.525,-93.84823368416535,-96.00650547371613
554.6175,-95.76713374468252,-94.2521114668505
554.71,-97.12311032937785,-96.64731076883098
554.8025,-96.63231180743023,-93.52349375323101
554.895,-96.29405915541979,-93.51137482924791
554.9875,-96.08751648955437,-95.96609467558953
555.08,-95.11890023314992,-94.54946511352101
555.1725,-95.81902702922804,-96.21209343547804
555.265,-94.04345512992994,-97.09895134575025
555.3575,-95.09272364411262,-94.96153620514778
555.45,-95.43767305475563,-94.84927126032204
555.5425,-95.85208417715953,-94.79286481680796
555.635,-93.86632962347853,-94.01528592230666
555.7275,-94.67764449363854,-94.49128890281823
555.82,-95.4030179158642,-95.28952304281732
555.9125,-95.82653801738218,-95.91739647685483
556.005,-94.16101149229199,-93.45164564756543
556.0975,-96.4291434111363,-94.26848362109723
556.19,-94.42177391523681,-93.98435783857666
556.2825,-93.91996989149878,-96.27768168349097
556.375,-96.14847803637588,-94.96582270190322
556.4675,-96.51064154288173,-95.43314978262782
556.56,-96.90675184619533,-96.90693495166408
556.6525,-96.72145249328999,-97.25347306213764
556.745,-94.9094401317025,-96.4069987254525
556.8375,-96.09955996851774,-96.7308999953732
556.93,-94.23348527476287,-96.71309190318084
557.0225,-95.83920066177458,-96.11105124771208
557.115,-96.29452136830835,-96.43611530141382
557.2075,-97.64339727017163,-95.4557675704646
557.3,-96.7129411276882,-95.52052016821554
557.3925,-94.67664594517288,-95.44014997349319
557.485,-95.37043395591864,-95.26872649742255
557.5775,-95.24966556458206,-93.91584903626175
557.67,-95.80595605860903,-94.19049280177309
557.7625,-95.03344605501208,-93.85782502229723
557.855,-94.20355125622956,-93.87956901746003
557.9475,-95.75107084856315,-94.88108336077018
558.04,-96.1791710226855,-96.07229083469721
558.1325,-96.60020986377687,-95.97191396533937
558.225,-97.3552518168571,-96.9531522074821
558.3175,-94.63044647096527,-96.17858795045746
558.41,-95.58021276326096,-94.72009771199143
558.5025,-94.55998891798923,-95.88304037062595
558.595,-95.57904464130458,-96.08126479511317
558.6875,-96.42701462957173,-96.05099229070454
558.78,-96.30907618167018,-96.69989954592799
558.8725,-97.00815012672851,-95.77791788795898
558.965,-97.1232202210969,-97.38213898330393
559.0575,-95.66315014392777,-97.18526775867386
559.15,-94.9352021852661,-96.77355820333251
559.2425,-95.18551383964149,-97.37875114432899
559.335,-94.72418946877401,-96.99148530617636
559.4275,-95.85889202810881,-94.9604011223471
559.52,-96.65740105021438,-94.32923790324172
559.6125,-93.79198062573953,-94.93215549146218
559.705,-91.57445935946798,-94.53265027743673
559.7975,-93.59117147139249,-92.46980306318936
559.89,-93.07749903304281,-92.72662317855062
559.9825,-94.43663264863801,-95.39093257539582
560.075,-96.71465492978624,-95.74737740293077
560.1675,-95.83803410960542,-96.81673284007417
560.26,-94.70488965171096,-95.19931256430861
560.3525,-95.68917632870709,-96.00141692929303
560.445,-96.29419003868597,-95.77939664268987
560.5375,-93.8210477246613,-95.98976415532536
560.63,-94.97069237945107,-94.35590813872841
560.7225,-93.60969352175186,-93.4961757605214
560.815,-94.8388049353966,-94.986242984713
560.9075,-96.79771237753876,-95.46404080771454
561.0,-94.31600886336498,-95.02950221053295
561.0925,-95.17817691099668,-94.00424960386778
561.185,-97.04337331940206,-95.28723928619894
561.2775,-96.08444202133805,-96.0940245408693
561.37,-96.45378017221746,-95.74024867807684
561.4625,-96.0405631867301,-96.66600569161291
561.555,-95.37302745368653,-95.37883342292481
561.6475,-97.19174304109613,-96.01361956697504
561.74,-95.64513981921402,-94.33714879138199
561.8325,-94.09282166952548,-95.44005830282626
561.925,-93.95030067664034,-95.18381355505831
562.0175,-94.8955706146213,-96.0380266693088
562.11,-93.86614674190561,-95.10059040645639
562.2025,-94.84818933646142,-96.73219965140282
562.295,-96.29989694529955,-97.07008432322924
562.3875,-97.33292575703192,-96.22207065449285
562.48,-97.9953333274577,-95.60020698468426
562.5725,-96.74459341110605,-94.08683279098886
562.665,-94.8332389666074,-94.81476820244724
562.7575,-92.73629454443538,-94.1098602182635
562.85,-93.31476089711133,-93.89673111195508
562.9425,-93.09091197594726,-95.75489055260742
563.035,-92.98112961652527,-96.8009385764862
563.1275,-94.50614288343095,-95.40424469007158
563.22,-95.41344933490191,-94.41074089984332
563.3125,-96.18859126794487,-94.04962947595268
563.405,-95.04533668757404,-95.26436134577716
563.4975,-95.85809050065868,-95.73296080095164
563.59,-98.07067747490757,-95.509993270806
563.6825,-94.14218879648612,-96.2393033594744
563.775,-92.89444758515316,-95.05393244843441
563.8675,-94.81837486105772,-94.46015952902647
563.96,-95.6670071228641,-95.53304258428989
564.0525,-96.25079206308394,-96.21119550546675
564.145,-95.82790839229477,-94.79916846309555
564.2375,-94.52138772634737,-93.42618814138643
564.33,-95.85629262591623,-93.73632802630685
564.4225,-96.42475565899973,-95.70818003644114
564.515,-94.56157754545133,-95.06635354642789
564.6075,-97.30070909057335,-94.69560655151085
564.7,-92.80540808536206,-95.51128729678784
564.7925,-91.94856010288305,-95.21389518589086
564.885,-94.14617784488149,-96.85771806704946
564.9775,-94.00729298824018,-96.1123039745683
565.07,-95.86704957556428,-95.95463502478303
565.1625,-97.72662253324754,-95.2161397451616
565.255,-97.20729634578886,-97.18990132625761
565.3475,-96.92091030725707,-92.55817837366332
565.44,-97.24538647539246,-91.59790264970887
565.5325,-96.17290472043496,-95.0412518884037
565.625,-96.26782661428429,-95.59450965871788
565.7175,-96.66597063801946,-95.06727679036321
565.81,-95.27518896412532,-96.12990240406673
565.9025,-95.80432100873873,-95.45683260541841
565.995,-94.09238654688286,-96.48187476709771
566.0875,-95.43429219440081,-96.21977650836565
566.18,-95.65068614428372,-96.59963786547513
566.2725,-95.35166818864346,-96.32865793473721
566.365,-95.82432481392746,-95.93886491402512
566.4575,-96.72793488939521,-93.80564790209053
566.55,-96.00595940899163,-95.71072472881585
566.6425,-94.18874047439732,-96.44923089187779
566.735,-95.79370118516539,-95.24647523301695
566.8275,-96.1260020633858,-94.7708766361397
566.92,-95.57198038896072,-95.43280497392166
567.0125,-95.00834514589341,-97.52995922060045
567.105,-93.19754750568679,-97.8467708333235
567.1975,-93.27535254365193,-96.30750281220662
567.29,-94.96539307191598,-95.57813263490426
567.3825,-94.85568178541814,-96.32121218092595
567.475,-97.03053875214412,-95.23579998261287
567.5675,-95.65974851761833,-95.95679136429801
567.66,-96.06027427726704,-95.31523338371235
567.7525,-95.75790338423108,-95.03944330122327
567.845,-94.39394748364299,-96.87774264965861
567.9375,-95.4499434403615,-95.28787984172868
568.03,-94.26930556065122,-94.36333784824888
568.1225,-94.95598434462399,-96.70451187147945
568.215,-96.6002889349694,-94.39247185733268
568.3075,-97.45247110132973,-93.10434945826333
568.4,-96.15083815833815,-96.26678206702955
568.4925,-94.04967808937845,-94.78798985695657
568.585,-94.61568514608088,-95.70610110067072
568.6775,-94.12285377386739,-95.95372535589864
568.77,-94.68157368183141,-95.72620563983922
568.8625,-95.36032631490582,-95.87568428609723
568.955,-94.32357853062076,-95.99050968296451
569.0475,-93.2031662660958,-95.99364020408409
569.14,-93.08585099555948,-96.59381608345011
569.2325,-95.41169619519309,-95.30411410290793
569.325,-94.94150508727121,-93.50981868590402
569.4175,-93.95197292287668,-94.08289333303293
569.51,-96.00098391793561,-95.93195315621686
569.6025,-95.13522996659644,-95.39999284501441
569.695,-95.68272162755792,-96.14982367833917
569.7875,-95.3992953872528,-94.30940586088562
569.88,-94.82927039812907,-93.49684241961344
569.9725,-96.55422014613032,-95.54068560023188
570.065,-94.70472575749247,-96.48367930973856
570.1575,-93.83661506957488,-95.9922623474069
570.25,-96.55945564869,-95.90129067066266
570.3425,-96.39877401787086,-96.48723684746071
570.435,-95.84902587077504,-96.2496987833727
570.5275,-96.72164959651562,-97.91543621760937
570.62,-94.95187153665726,-93.82981648294633
570.7125,-94.57187237779749,-93.12071576158655
570.805,-94.36615977118961,-94.75126108954899
570.8975,-94.06692660910377,-94.53460086447487
570.99,-93.89955273380505,-94.06482067814099
571.0825,-93.28207545756682,-93.41333156108244
571.175,-94.53362462125806,-93.13533207975415
571.2675,-95.779108568458,-94.43640379550878
571.36,-93.92704312494195,-94.49125973871148
571.4525,-93.2473714228933,-94.96100972855736
571.545,-94.75642789015481,-96.30214322218606
571.6375,-94.6006662775656,-95.4359934260031
571.73,-93.9612388215519,-94.72204204420815
571.8225,-94.19207302634697,-95.16182247703057
571.915,-95.08497786515572,-94.36230635636666
572.0075,-97.1780162777065,-94.98652610436666
572.1,-97.04080637873993,-96.7078901189743
572.1925,-95.27278733433022,-94.59908890903725
572.285,-97.52374637476896,-94.498729590101
572.3775,-95.97451047887054,-92.53719358433929
572.47,-94.9811128583245,-93.47182025578543
572.5625,-95.53072075721764,-93.93816094276451
572.655,-95.4930011136475,-94.70030702185062
572.7475,-93.28481629946066,-94.59700349428488
572.84,-93.3801881095028,-93.94666302405358
572.9325,-95.61782339637634,-93.34753683631774
573.025,-94.71929491760037,-92.91206682922146
573.1175,-94.14915638687216,-92.54245930435263
573.21,-94.52129928558229,-92.63210098235963
573.3025,-94.90971336085329,-94.97029838282594
573.395,-95.32725402055068,-96.41063567338271
573.4875,-95.78355706716128,-95.20131982350894
573.58,-94.76343988186649,-95.15876458889774
573.6725,-93.93326128781497,-94.84920061886966
573.765,-95.306166606266,-95.59302421124647
573.8575,-96.47461634310413,-93.7164071145885
573.95,-96.10184126695502,-94.05813246568549
574.0425,-92.82020145110347,-94.37670474700191
574.135,-93.77564182274187,-93.36957492821062
574.2275,-93.6942515248553,-92.44394634907405
574.32,-96.43301742576945,-93.11219375633586
574.4125,-94.51829895142609,-93.37475952271515
574.505,-94.85129530949449,-94.61148818058824
574.5975,-94.63334608750601,-92.86161757188101
574.69,-94.205370644934,-94.39147446573479
574.7825,-93.46676001992198,-94.74685035195323
574.875,-93.79687808894131,-94.06666110896084
574.9675,-94.1339876532067,-95.32635520691764
575.06,-93.52777882001331,-95.04386158368519
575.1525,-93.34464549198395,-94.61748026981599
575.245,-91.22315259117937,-95.31214184899187
575.3375,-92.21301310986871,-93.6700901362359
575.43,-93.88569144303789,-94.64247397477617
575.5225,-95.0832208322261,-94.15114533173782
575.615,-92.55509759158875,-95.26737023563172
575.7075,-92.68965775583516,-94.68015153024922
575.8,-93.90732659193571,-93.61608971449431
575.8925,-94.75390142859848,-93.36974615516098
575.985,-95.05365914215585,-94.18390816559335
576.0775,-97.11210033276629,-95.6706483063991
576.17,-95.23047149075879,-94.30290496243848
576.2625,-95.57340716678802,-95.41636370975677
576.355,-95.85704795277877,-96.22557822621627
576.4475,-93.59903285251873,-92.11534449802654
576.54,-93.36672163271982,-92.96584272646982
576.6325,-92.3169439685129,-93.46173461792696
576.725,-90.10305815925487,-92.39894133796581
576.8175,-91.17203975156218,-93.97909236386687
576.91,-94.14785861449252,-93.93042849974643
577.0025,-96.07028661775365,-93.96942602205053
577.095,-96.05121629624037,-93.22330491928724
577.1875,-96.06743123576244,-94.47680928752025
577.28,-94.15831420291309,-96.41933104861621
577.3725,-93.608571144078,-93.84155759427331
577.465,-91.56675382946348,-93.99480100963926
577.5575,-92.81445540972216,-94.17653121538622
577.65,-94.2407366854692,-94.25192137785201
577.7425,-94.43045923714973,-92.36707422738411
577.835,-95.05476336955371,-92.63003497599902
577.9275,-96.02188477072787,-93.68745789084505
578.02,-92.25767304963482,-94.95755555695904
578.1125,-93.07135501525704,-94.46075931213204
578.205,-93.73649768503797,-92.01361255320204
578.2975,-95.3695788415062,-92.3770251305687
578.39,-96.63896377786384,-94.44091995462165
578.4825,-95.5825322510946,-94.77726491711023
578.575,-91.75611598194632,-95.73041255177054
578.6675,-92.47736462171031,-95.35188396985484
578.76,-92.59724538599261,-94.47142904077776
578.8525,-92.81190218555517,-94.98489870655126
578.945,-92.44227293586789,-94.29343107795773
579.0375,-95.87636555806667,-94.45577229634792
579.13,-91.63936448528199,-92.32057786418824
579.2225,-91.25925413674099,-91.01161924904568
579.315,-93.13181678151764,-93.6325644621817
579.4075,-94.52674368353249,-92.9164455267942
579.5,-95.09563833639596,-93.38872152731393
579.5925,-93.46108964454056,-92.11858323584916
579.685,-93.83526553287237,-92.18666018619268
579.7775,-95.56449936089203,-94.01215408501312
579.87,-94.49316702026196,-91.69993124145337
579.9625,-94.29491331630663,-92.17484190517382
580.055,-93.19856876280252,-93.41731876280252
580.1475,-92.85484369080464,-92.22196252625386
580.24,-93.70276082775779,-95.23644460461325
580.3325,-92.72717582591115,-94.42161857493458
580.425,-92.96352722325562,-93.2426486221814
580.5175,-95.36742720280124,-93.9129975763364
580.61,-95.51376590165917,-91.57076510820214
580.7025,-96.89178587393235,-93.13272215322922
580.795,-94.3576959212819,-95.12293945155534
580.8875,-94.63689887613023,-94.88705146402086
580.98,-94.9579103638681,-92.32122976084075
581.0725,-93.60503214269832,-94.85786264806941
581.165,-92.49043462316706,-93.47578618566706
581.2575,-94.5829822465818,-91.54096717089821
581.35,-93.3387297008316,-92.7988584850113
581.4425,-92.33963957175439,-92.84070005759423
581.535,-92.28093976530553,-93.38384503874303
581.6275,-93.4505838138451,-94.49348389929432
581.72,-94.37246272895162,-93.39366481635396
581.8125,-94.29968167458635,-94.46906186257463
581.905,-94.85043523121402,-95.05123326588199
581.9975,-95.7024730330099,-94.35744892412318
582.09,-95.08779733866054,-93.01309793680507
582.1825,-93.86747687413725,-92.95916693761382
582.275,-93.81139384197344,-92.528328046075
582.3675,-94.13919851110838,-94.08197042272947
582.46,-94.60698676815667,-93.27099586239495
582.5525,-92.82577393332627,-95.67410157004502
582.645,-92.08430970182475,-95.75423920621928
582.7375,-94.42830940606629,-93.93360420587098
582.83,-94.52606223100372,-94.00009177201935
582.9225,-92.40698712233166,-94.57236187819103
583.015,-92.42533212730685,-94.27462106773653
583.1075,-95.14577925314651,-92.93913710226761
583.2,-94.38413202806362,-94.143500924548
583.2925,-94.97017103105193,-92.535371836716
583.385,-92.76623376031809,-93.28845818658762
583.4775,-91.82226867624611,-93.56719512888283
583.57,-91.7160639790993,-92.8283915547829
583.6625,-93.74227451544797,-93.2998001502136
583.755,-91.61667482180343,-93.70545808596358
583.8475,-94.30786231065316,-93.53505805039926
583.94,-93.03941638911314,-93.78129108393736
584.0325,-91.68140846869352,-92.41601235052946
584.125,-94.32420872799382,-92.51449345699773
584.2175,-94.59120736514447,-93.70482430850385
584.31,-92.4050346905802,-94.65580525942785
584.4025,-91.80534066805562,-93.14194192537984
584.495,-95.1957965625945,-93.70326573984059
584.5875,-95.11156625396629,-94.74593515045066
584.68,-91.56635976451818,-94.65473867076818
584.7725,-90.519573456929,-92.34363961903837
584.865,-90.51875371829125,-94.72194738284203
584.9575,-92.97299631313845,-95.85732706265017
