Frequency(MHz),EIRP(dBm),BG_EIRP(dBm)
2750.475,-71.82088919693548,-73.13971396500189
2750.5675,-71.34440296388755,-72.79533069826255
2750.66,-72.1587567203289,-72.99876831700858
2750.7525,-72.95353329090547,-73.1887475243039
2750.845,-71.0806079807319,-72.50398597145455
2750.9375,-70.61704530390716,-74.17139711054779
2751.03,-70.67305949376846,-73.31522563146378
2751.1225,-73.35416507662174,-72.54804325044987
2751.215,-71.26765422769867,-71.65126781412445
2751.3075,-70.78504031363714,-70.7978729552387
2751.4,-70.32586373964924,-73.74224557558674
2751.4925,-70.85866088262668,-74.16739196172824
2751.585,-72.74095279963696,-74.73237736018383
2751.6775,-71.91516045009126,-72.28340080653658
2751.77,-72.36485011810775,-73.83129604095932
2751.8625,-70.85080213809756,-73.10162611270694
2751.955,-69.85307327269443,-71.78247085570224
2752.0475,-75.54939789683675,-72.00349945933675
2752.14,-70.97102601046288,-71.29460389132225
2752.2325,-71.09763290647987,-73.50677444700722
2752.325,-71.70998793297056,-72.58651381187681
2752.4175,-70.7689141489552,-71.83947841897474
2752.51,-72.28600512983544,-72.67247973921044
2752.6025,-71.07955158789981,-73.49584950049747
2752.695,-70.93144749455004,-73.06189488224535
2752.7875,-72.78293125304452,-71.92409794005624
2752.88,-71.3890230049229,-74.51176470414165
2752.9725,-71.12702682727166,-73.94443252795526
2753.065,-71.80809994659128,-72.56898709258738
2753.1575,-71.584532707058,-73.72251030715566
2753.25,-72.62317233761368,-75.44355350216446
2753.3425,-72.85468290069619,-73.28963468292275
2753.435,-71.99220679126293,-73.05080054126293
2753.5275,-73.72203856491575,-72.608574209447
2753.62,-73.9036295155378,-73.09638616836983
2753.7125,-71.84557339306679,-72.41965481396522
2753.805,-72.63895753874901,-71.93851808562401
2753.8975,-73.10044760193625,-71.83452505554953
2753.99,-72.58307092631611,-70.91807001078877
2754.0825,-71.42829632286134,-72.09998821739259
2754.175,-70.86562360840409,-73.24052442627519
2754.2675,-69.80641447721777,-73.87670408903418
2754.36,-70.50233976664225,-71.22147886576334
2754.4525,-73.21117382964235,-70.85380536040407
2754.545,-74.32974436390934,-72.25970652211247
2754.6375,-71.40106589574783,-71.16482169408768
2754.73,-71.56729693339597,-71.424848508103
2754.8225,-71.3852154308926,-72.3494717175137
2754.915,-71.7478115004797,-73.5086757582922
2755.0075,-72.3111367778367,-72.04957061572732
2755.1,-72.22595572823283,-72.17802024239299
2755.1925,-72.680479492285,-76.12962194833969
2755.285,-72.86283950565749,-71.97503738163405
2755.3775,-70.8146848300641,-71.21309181248597
2755.47,-70.84609694737549,-73.65269942540283
2755.5625,-72.44012334288021,-74.57626225889584
2755.655,-72.48674051798014,-73.33025400674967
2755.7475,-72.88669004976063,-71.10626402437
2755.84,-71.54593202116641,-72.38946839811953
2755.9325,-70.77998767236873,-75.01906237939998
2756.025,-73.09099323377319,-73.4704640589685
2756.1175,-73.95763217699627,-71.95521365892986
2756.21,-71.37502168947474,-71.3380267553927
2756.3025,-71.8949348424344,-74.42684859975861
2756.395,-71.99517772712048,-74.40520427741345
2756.4875,-72.50837668624317,-73.2211299821416
2756.58,-75.1140971494265,-73.37078049903587
2756.6725,-72.26807336953676,-73.82365350869692
2756.765,-71.21993913557303,-74.031577013991
2756.8575,-73.95684654708114,-73.53697807784286
2756.95,-73.75360639501324,-74.52393873143902
2757.0425,-72.80290666758697,-72.67162004649322
2757.135,-73.89263493798092,-72.08381993553951
2757.2275,-72.63417273689318,-69.5258048169713
2757.32,-72.34014976396709,-71.08630454912334
2757.4125,-72.5930474034163,-71.9198296299788
2757.505,-72.52091741298955,-71.00240850185673
2757.5975,-72.12906222182224,-73.12755160170505
2757.69,-70.65365736695995,-74.1332105896162
2757.7825,-71.96855080976458,-74.2060080851552
2757.875,-71.9533792629191,-75.9506937160441
2757.9675,-72.05269848777186,-72.37074505759608
2758.06,-74.2449206853927,-71.60921664486536
2758.1525,-75.13675819702621,-71.71046577759262
2758.245,-74.09111843227629,-74.67446193813566
2758.3375,-71.7630154291648,-71.02712980904761
2758.43,-72.31431442200261,-71.00433975159245
2758.5225,-69.40243270808884,-72.66498306209274
2758.615,-70.2090185417538,-72.65336973804287
2758.7075,-72.93042964998408,-72.28552455965205
2758.8,-73.62066688720753,-71.76668586914113
2758.8925,-73.30871432318412,-73.526701383731
2758.985,-74.53761700179479,-73.10268047835729
2759.0775,-72.14177891467433,-73.63450810168605
2759.17,-72.35468242259819,-72.75792644115288
2759.2625,-72.50115662706442,-71.47494202745504
2759.355,-73.48827550261788,-71.63265416472726
2759.4475,-73.11061760144011,-72.31965538220183
2759.54,-73.61996820178686,-71.76505639758764
2759.6325,-72.91240732068336,-72.63695566052711
2759.725,-72.27570046099463,-71.87189186724463
2759.8175,-72.04120748593724,-72.40796773984349
2759.91,-72.36292772405974,-73.38242082708709
2760.0025,-73.9528754919032,-74.40613782100476
2760.095,-71.23171635581703,-73.8701135726139
2760.1875,-71.38358976469809,-72.76920225249106
2760.28,-72.67410547637243,-72.18063623809118
2760.3725,-72.4113537173544,-72.1957775454794
2760.465,-73.51732394505396,-75.1640143137063
2760.5575,-71.4012253301029,-73.95790410207556
2760.65,-70.82599498194489,-70.60845805567536
2760.7425,-70.2304104367048,-71.41780362518136
2760.835,-74.11812619061244,-72.9700930485226
2760.9275,-72.77343638827517,-75.03644450595095
2761.02,-72.5060563168189,-75.35289622160406
2761.1125,-73.57604916370079,-72.84745724475547
2761.205,-74.1123059361432,-72.0764401524518
2761.2975,-72.55946013398551,-72.72172972627067
2761.39,-72.74119646550471,-72.9785698175555
2761.4825,-72.86622466333378,-70.30271758325566
2761.575,-72.91753882284058,-70.68240851278199
2761.6675,-73.05840037331993,-72.54430125222618
2761.76,-73.155523807974,-72.72559979674354
2761.8525,-73.93070327082694,-72.84263716975272
2761.945,-72.19612597225223,-73.9519777178577
2762.0375,-72.44185082666854,-74.39390008203964
2762.13,-72.50811832802813,-73.41043918984454
2762.2225,-73.32167104542252,-73.5720067387819
2762.315,-72.89130568607123,-73.76624465091498
2762.4075,-73.58146318321255,-73.45466264610317
2762.5,-73.33956939434603,-72.3684695408304
2762.5925,-74.44071741324441,-72.37911005240457
2762.685,-70.32634402259073,-74.59750796302042
2762.7775,-71.09319758948627,-72.87016749915423
2762.87,-73.25204320461103,-70.07240148097821
2762.9625,-73.28322756259507,-71.50803530185289
2763.055,-71.40785816123754,-73.95057514121801
2763.1475,-71.14110988109675,-74.487606463128
2763.24,-72.21503471460696,-72.14146446314211
2763.3325,-73.65320785366808,-72.37803848110948
2763.425,-73.40503450676826,-73.02825685784248
2763.5175,-71.68884507183316,-72.13334885601284
2763.61,-71.82336514937307,-71.07003873335745
2763.7025,-71.67015176074487,-69.89661507861597
2763.795,-72.81679799903127,-71.81417348731252
2763.8875,-70.45363438402138,-74.61131871019326
2763.98,-73.04648887197672,-71.17091666738688
2764.0725,-74.68632674820947,-70.76694656022119
2764.165,-73.7989216475906,-72.89967543177029
2764.2575,-72.83635335728444,-73.62536245152272
2764.35,-72.56301092954189,-72.62425207944423
2764.4425,-71.80664553814606,-73.47420230084137
2764.535,-71.39175823475996,-71.14732769276777
2764.6275,-72.07365909199333,-72.61876407246208
2764.72,-72.56001261355908,-73.85597208621533
2764.8125,-73.47051638417572,-73.927494228414
2764.905,-75.43195569603267,-74.90651929466549
2764.9975,-75.14445721089966,-73.94195019185669
2765.09,-72.06150452409193,-72.26350800309584
2765.1825,-72.3638990409352,-73.62031536173598
2765.275,-73.12475326289876,-74.27696731319173
2765.3675,-72.71897565087701,-75.2664838906231
2765.46,-71.10847265155668,-74.90714818866606
2765.5525,-72.98071376089379,-73.76256648306176
2765.645,-73.67255201971926,-73.22072401678957
2765.7375,-73.96080476325088,-73.41865235846572
2765.83,-73.79646077441379,-72.56557240771457
2765.9225,-74.15620463686804,-73.48555033999304
2766.015,-74.00304906719751,-71.4450885569436
2766.1075,-73.18276791494483,-72.09815792959327
2766.2,-72.6279992142974,-74.30766382611381
2766.2925,-73.83257842763837,-74.07887054189618
2766.385,-73.17579328781346,-73.68662702804784
2766.4775,-74.0792594084828,-73.34520484305311
2766.57,-73.0238499105858,-75.64263195404283
2766.6625,-73.38077299802502,-73.69588225095471
2766.755,-72.86808440883836,-72.97201202114304
2766.8475,-74.72722397525771,-72.97561417301162
2766.94,-72.9525688463655,-75.91324694695143
2767.0325,-71.10710731621973,-71.3650342571377
2767.125,-71.83305131164744,-71.05568467346384
2767.2175,-71.54777450259617,-73.93485946353367
2767.31,-72.12894718982966,-72.2850598607281
2767.4025,-73.0329445080529,-73.084358997799
2767.495,-72.83999718274848,-72.99466026868598
2767.5875,-73.064372194239,-75.50149835390697
2767.68,-74.03521689389842,-75.80155905698436
2767.7725,-72.1910460036639,-76.20722032007015
2767.865,-72.83039774396565,-74.53979410627034
2767.9575,-74.13194491771151,-73.23996188548495
2768.05,-73.27929654602936,-72.57487454895904
2768.1425,-72.81876306602118,-74.39717035361883
2768.235,-72.01027033222809,-75.33414575947418
2768.3275,-72.8081716893844,-71.96937316643518
2768.42,-73.29090495483976,-74.05105967896085
2768.5125,-73.52561644199676,-73.30052641514129
2768.605,-73.03333277427598,-72.6747207137291
2768.6975,-72.40845261403526,-72.2138343889376
2768.79,-72.86721656812593,-74.7122788239853
2768.8825,-73.98352214653852,-72.90887615044477
2768.975,-74.4437478402088,-72.55553372888068
2769.0675,-72.81610807753285,-71.9541085658141
2769.16,-72.89401412524612,-70.65720534839065
2769.2525,-72.3807130654744,-75.05371721586502
2769.345,-72.13892921419102,-76.6602610013004
2769.4375,-72.1560969703381,-75.36086991955685
2769.53,-72.8961216800846,-72.89239090615882
2769.6225,-72.29867773252951,-70.92878942686545
2769.715,-72.21569385022946,-71.68155993909664
2769.8075,-74.19853875814412,-71.59685418783162
2769.9,-73.79227930131228,-71.56567102494509
2769.9925,-72.61329427541821,-72.831868799344
2770.085,-71.192488523172,-73.851912351297
2770.1775,-71.29715977036847,-72.68448887193097
2770.27,-72.11468729446375,-72.83859476516687
2770.3625,-73.20043761875594,-73.0151730313536
2770.455,-70.06953983976507,-72.0150049276557
2770.5475,-71.22485498758485,-74.08297876688172
2770.64,-72.54123048144906,-76.3680966313514
2770.7325,-72.24603754428246,-72.0797396316848
2770.825,-71.53429876617744,-74.4249390249665
2770.9175,-71.69622869277293,-73.75242681289012
2771.01,-71.44848687701239,-75.90173394732489
2771.1025,-72.6006894147883,-73.15831423168284
2771.195,-72.99068116173919,-73.02678345666106
2771.2875,-73.47271017172625,-73.96602682211687
2771.38,-73.66754389153704,-73.22721338616594
2771.4725,-72.97796133238444,-71.47681692320475
2771.565,-72.69961466550856,-73.37477793455153
2771.6575,-71.89523277965417,-74.63397942272057
2771.75,-71.93787781549995,-75.91012207819526
2771.8425,-72.17084201624453,-75.60167392542422
2771.935,-73.19264376032149,-75.09170687067305
2772.0275,-73.30596402380165,-72.43060544225868
2772.12,-73.0548320493385,-72.867454119651
2772.2125,-73.1448600263441,-75.12015604685192
2772.305,-71.83644682634062,-72.81874663102812
2772.3975,-71.4488368408511,-74.87435869143704
2772.49,-71.82701603852846,-74.0070544906769
2772.5825,-71.9363851218937,-73.60404106671791
2772.675,-73.82777112401578,-73.68459790624235
2772.7675,-75.21215732794533,-71.66541202765237
2772.86,-75.14705411632394,-74.80012265880441
2772.9525,-74.31550592939215,-73.55706781904058
2773.045,-72.99007289340739,-73.19478480746989
2773.1375,-73.06759034212854,-74.36942444857385
2773.23,-73.85644603849563,-74.53165508390579
2773.3225,-73.96579373664159,-73.90169919318456
2773.415,-74.23857472730253,-72.99859212232207
2773.5075,-72.86823994475137,-73.5470576937748
2773.6,-74.3761059238291,-74.38240017431738
2773.6925,-73.59721753187856,-73.30288312025746
2773.785,-73.75705390136159,-74.1636472241155
2773.8775,-73.48516215788652,-75.63096751677324
2773.97,-73.27778101639952,-75.35899592118467
2774.0625,-74.52203688544631,-75.20688948554397
2774.155,-73.74463817287292,-76.16431590724792
2774.2475,-71.17034566258798,-74.19112050389657
2774.34,-72.24522717103059,-71.72617657288606
2774.4325,-72.57174547311874,-71.78137071725936
2774.525,-74.80394568017897,-72.96477331689772
2774.6175,-74.47880747383331,-73.45676615303253
2774.71,-72.97850249125302,-71.65011809183896
2774.8025,-74.22201419820576,-72.34315372457294
2774.895,-71.85992396083276,-74.84938013759057
2774.9875,-71.51241763744596,-74.64658816967253
2775.08,-73.04412688712176,-72.76305236319598
2775.1725,-73.35828047585333,-74.35310774636115
2775.265,-72.9299302897344,-75.13590868328909
2775.3575,-71.39053080273263,-73.64951822949044
2775.45,-71.19973015334992,-74.92971062209992
2775.5425,-72.62408413388027,-72.56249966122402
2775.635,-72.98950522605435,-74.19768851462857
2775.7275,-73.73791848482857,-74.0750614291645
2775.82,-71.44889850127585,-73.12255877959616
2775.9125,-70.62017172192158,-72.9025508723122
2776.005,-74.78476580177102,-72.7602983335093
2776.0975,-75.87557259259063,-74.80258217511016
2776.19,-74.66528191976353,-72.92290368490025
2776.2825,-73.03143437769978,-72.41343816187947
2776.375,-72.28335614428954,-73.00209851489501
2776.4675,-73.7246742396922,-76.59801866107892
2776.56,-74.04597857467627,-77.57483294479346
2776.6525,-73.23873186272878,-73.3241353051116
2776.745,-74.86501751111865,-71.65220318006396
2776.8375,-74.7869992456157,-73.71871616456102
2776.93,-74.77878657940732,-74.20668880108701
2777.0225,-74.64938525570298,-74.32073382748032
2777.115,-74.17595592492316,-75.51628795617316
2777.2075,-74.66186620768767,-72.2887048917697
2777.3,-71.63745058251105,-72.44133699608527
2777.3925,-70.93394684820498,-73.73116517095889
2777.485,-73.60551608237435,-74.21171725424935
2777.5775,-72.4969611472768,-75.1849723167104
2777.67,-71.88052173376798,-75.78611560583829
2777.7625,-74.36799136569617,-75.03007022311805
2777.855,-72.16217461425786,-72.54270592529302
2777.9475,-73.34873432700164,-73.03758472983367
2778.04,-72.82024863466421,-75.03564933046499
2778.1325,-73.12677400048685,-73.52251069482278
2778.225,-74.12175739062558,-74.25748431933651
2778.3175,-74.52861037083099,-72.79172530003021
2778.41,-75.91783618164351,-73.18712329101851
2778.5025,-76.28718415733883,-74.78405610558102
2778.595,-74.62079279233419,-74.24415247250997
2778.6875,-74.61585142331735,-74.14103605466501
2778.78,-73.10354444311378,-73.54154035375831
2778.8725,-74.2764606634797,-71.59254647890938
2778.965,-73.6268257369772,-74.8435997237936
2779.0575,-73.20775551390776,-75.1537622888101
2779.15,-72.59991558821085,-72.79530438215616
2779.2425,-72.81339965439747,-72.45858703232716
2779.335,-73.41654420481595,-71.84642243967923
2779.4275,-71.74933436751883,-72.71787837386648
2779.52,-71.77063873199272,-73.50362518218803
2779.6125,-73.8616344199627,-74.17689626078301
2779.705,-73.8670861463766,-75.22089168836878
2779.7975,-73.2668752033166,-75.09599202460566
2779.89,-73.7763107392962,-74.20190125443293
2779.9825,-75.18884979099856,-74.48982177586184
2780.075,-74.53376906524952,-73.44065993439014
2780.1675,-74.93220216137763,-73.2543380866706
2780.26,-73.78610012458762,-73.75530025886496
2780.3525,-74.87131134702037,-73.67402283383677
2780.445,-74.11064924766461,-73.69441999961774
2780.5375,-74.00294653261085,-72.43936315858741
2780.63,-73.62758705540284,-71.531800007063
2780.7225,-71.57729848061197,-76.93711598549478
2780.815,-75.12610577504813,-75.02011059682548
2780.9075,-73.65469284106057,-74.05427475024025
2781.0,-72.27186247747535,-74.07799956243629
2781.0925,-73.10425500752515,-74.98089532734937
2781.185,-70.84694642338047,-74.12446564945469
2781.2775,-71.56455007071993,-75.20071950431368
2781.37,-72.87178915849606,-72.98964041582028
2781.4625,-73.25674657582967,-72.06044988393514
2781.555,-74.52307222843581,-73.24751375675612
2781.6475,-73.51778150053778,-73.85635877104559
2781.74,-72.94293128025774,-75.62494574558977
2781.8325,-73.97825484731213,-76.5745606944801
2781.925,-72.49206885543353,-75.33455237594134
2782.0175,-74.36395094467531,-72.75041029526125
2782.11,-74.01573202114902,-71.66051504116855
2782.2025,-74.26224753448481,-74.78703543731685
2782.295,-74.60512001829605,-74.0352118762062
2782.3875,-75.09039287188452,-73.30087260821264
2782.48,-75.27891051993558,-72.95141875968167
2782.5725,-75.44312627384602,-75.4618945843929
2782.665,-75.02295102557207,-73.99908627947832
2782.7575,-74.15736945856662,-74.34145148981662
2782.85,-72.55210819963492,-74.72254887346304
2782.9425,-73.46081410262587,-72.98900471541884
2783.035,-75.11136192665484,-73.56068748817827
2783.1275,-74.53428451188472,-74.73315993913081
2783.22,-73.67817500120591,-75.96784022337388
2783.3125,-74.71136835879079,-73.87131861513845
2783.405,-72.64786452683212,-73.49809951218369
2783.4975,-73.98349785913685,-73.14110589136341
2783.59,-74.0204915644854,-74.8008641841143
2783.6825,-71.45436413973724,-73.64018567294036
2783.775,-73.1157964352606,-74.71959434785826
2783.8675,-72.88277154751057,-77.51700311489338
2783.96,-75.81837694305257,-77.1503166403182
2784.0525,-72.28084321588658,-74.43734498590611
2784.145,-73.50415627006436,-74.6617108965292
2784.2375,-73.7083325882442,-73.59648566441608
2784.33,-72.75164854077289,-74.39901792553852
2784.4225,-74.94948804193578,-72.39280164056859
2784.515,-72.66359120718334,-73.92091542593334
2784.6075,-73.8870763257875,-72.33994192637344
2784.7,-74.31321885254079,-70.1116349902361
2784.7925,-74.30377416166267,-72.37271337064705
2784.885,-74.81068696270438,-72.9693097044036
2784.9775,-75.11869190314002,-74.97232959845252
2785.07,-73.70897462551586,-75.19285371487133
2785.1625,-73.46433237414203,-75.23671701769672
2785.255,-74.03112745679863,-74.79382276929863
2785.3475,-75.66001600450137,-75.18122572129825
2785.44,-74.79416666046644,-73.21188364044691
2785.5325,-73.48590181546211,-74.04583070950508
2785.625,-73.67948874550405,-73.15347251015248
2785.7175,-73.10027687992172,-74.11167519535141
2785.81,-72.58193016219832,-74.40992546249129
2785.9025,-75.91766148600581,-73.72054844889644
2785.995,-73.92895828114266,-74.40836654530281
2786.0875,-73.95292534800623,-73.8379503724203
2786.18,-72.65489166911652,-75.16822022136262
2786.2725,-72.88390967669409,-74.95103308978003
2786.365,-75.0504789465079,-72.7403745763907
2786.4575,-74.01722460363688,-73.76048784826578
2786.55,-74.52441917305603,-74.22364555245056
2786.6425,-74.77348630278092,-74.21868436186296
2786.735,-73.07648349091846,-75.48924899384815
2786.8275,-73.72084817941693,-71.97814950998334
2786.92,-74.29950639664415,-72.42220994889024
2787.0125,-73.89384852643042,-73.21285639996557
2787.105,-73.29534796041236,-72.67462805074439
2787.1975,-74.30998919861881,-72.79029010193912
2787.29,-75.50135561802549,-74.30019137242002
2787.3825,-74.44654225331689,-74.46965931874658
2787.475,-71.91039590919078,-74.47349100196422
2787.5675,-72.52273826072242,-74.74580649802711
2787.66,-73.87481735384483,-72.64083908236046
2787.7525,-75.40071484352043,-72.26123425270012
2787.845,-75.63379407495,-75.58054090112188
2787.9375,-71.97458300514452,-75.15948138160937
2788.03,-74.29526639042541,-73.58028531132385
2788.1225,-73.23826977079945,-73.21286388701039
2788.215,-75.33279847142359,-72.95037507054468
2788.3075,-74.95459254645277,-72.4931972827809
2788.4,-74.9193944914421,-73.64163875413742
2788.4925,-73.03044985369861,-74.67813967303455
2788.585,-73.4144752498593,-75.53488998374601
2788.6775,-72.00696415202391,-76.26356357829344
2788.77,-71.8559664898059,-73.53955261041136
2788.8625,-72.80391238080104,-72.60245821820338
2788.955,-72.76021039718908,-75.01629865402502
2789.0475,-75.60808502911262,-76.94111572979621
2789.14,-73.21550960704046,-77.12717647715765
2789.2325,-73.22651184375977,-74.97548187549805
2789.325,-72.67856732802846,-74.72749463515737
2789.4175,-74.01684360416505,-75.32140140445802
2789.51,-72.4297333141385,-74.06292728386506
2789.6025,-71.74987806231438,-74.79740919024407
2789.695,-73.84422121086492,-74.08194551506413
2789.7875,-72.40490906385118,-72.65950958875352
2789.88,-73.47003519095352,-74.77024423636368
2789.9725,-75.07191771018641,-75.96889036643641
2790.065,-73.79981100764672,-74.74204886165063
2790.1575,-75.10015101321216,-75.58794398196216
2790.25,-71.982006385219,-75.00857193697681
2790.3425,-71.92553292905092,-74.50249063168764
2790.435,-72.7284468853598,-76.54039756895355
2790.5275,-76.50287743295574,-76.25055046762371
2790.62,-74.24253028858232,-74.71408027637528
2790.7125,-73.85955294129046,-74.67917879578265
2790.805,-72.81411991855086,-75.2170358731407
2790.8975,-72.89937541320617,-75.4539713604718
2790.99,-73.73432268776676,-74.50505175270817
2791.0825,-73.83972129120676,-74.72389182343332
2791.175,-74.72080495447076,-73.42795827478326
2791.2675,-74.1088892564886,-74.978006993305
2791.36,-74.32242509097097,-73.1327125665569
2791.4525,-74.93793525088137,-74.22435798037355
2791.545,-72.6792432492356,-74.09615914279028
2791.6375,-72.12078905396419,-74.11187029175716
2791.73,-73.20027099464954,-75.56116424416126
2791.8225,-74.19618482502496,-73.93010969074761
2791.915,-74.72535942853986,-75.21174095930158
2792.0075,-72.4527651679683,-74.42964047314408
2792.1,-73.73718954458737,-72.28572012320065
2792.1925,-72.41072480803956,-72.07887666350831
2792.285,-74.17239130838236,-75.68899287088236
2792.3775,-74.5566662436458,-76.50382505712236
2792.47,-73.74117714127658,-73.39949470719455
2792.5625,-74.75869984397694,-73.21942372093007
2792.655,-73.832874757262,-74.31867645403935
2792.7475,-73.55637609994692,-74.8197275403766
2792.84,-74.29585727768101,-74.10879215316929
2792.9325,-75.58579657188753,-72.25115606895784
2793.025,-73.01741428101319,-73.98623294556397
2793.1175,-73.51734173099985,-76.78779613773813
2793.21,-73.61392971446992,-74.8706130640793
2793.3025,-71.66266220257326,-73.28834884808107
2793.395,-72.53001712379455,-73.33142398414611
2793.4875,-72.37205370526075,-74.88527544598341
2793.58,-73.29880303670463,-73.31300896932181
2793.6725,-73.00252582192834,-72.90109302163538
2793.765,-74.69939328700549,-73.52326871425159
2793.8575,-72.5609981055727,-73.16889300303363
2793.95,-72.09109390078149,-74.7186344891604
2794.0425,-73.88999954217208,-73.40392318719161
2794.135,-72.93678756119934,-73.704647973797
2794.2275,-71.8394748860949,-74.32585641685662
2794.32,-71.07552424567437,-73.64721766608453
2794.4125,-75.10422515078135,-73.40122222109385
2794.505,-73.95276109399308,-74.02903215112198
2794.5975,-72.49885572881846,-74.94741072149424
2794.69,-72.91131699811456,-73.62862504254815
2794.7825,-72.49541982451498,-72.87486013213217
2794.875,-74.16639396443237,-74.92508384480347
2794.9675,-74.34468005053753,-75.00344775073285
2795.06,-71.83296664009791,-73.92776186714869
2795.1525,-73.57000491224176,-72.43150851331598
2795.245,-71.69477950535901,-73.02666579686291
2795.3375,-72.5120618007914,-73.19817325098671
2795.43,-72.48996088718643,-75.0586559555458
2795.5225,-73.59705124604272,-74.43147812592554
2795.615,-72.92540850910916,-73.99501910481229
2795.7075,-72.80251455788773,-74.56140280251664
2795.8,-74.18578776372365,-72.29410990727834
2795.8925,-74.02644573468126,-72.65612255352892
2795.985,-72.71252706248897,-74.57157399852413
2796.0775,-74.31449679128765,-73.65360049001812
2796.17,-73.12050184975804,-73.38811049233617
2796.2625,-71.8550142395958,-73.7086519349083
2796.355,-74.6775950735958,-73.2337474173458
2796.4475,-74.05670439010365,-74.97413908248646
2796.54,-74.09287467596346,-75.67271628973299
2796.6325,-75.55229546124264,-75.10136772686764
2796.725,-74.08122219374204,-75.59648861219907
2796.8175,-71.46117948606468,-74.53051542356468
2796.91,-72.68667412830935,-70.49516106678591
2797.0025,-75.06283607927989,-70.43499031511973
2797.095,-74.9901322116007,-73.20076453581945
2797.1875,-73.43703782050412,-73.79969346015255
2797.28,-73.75940307890681,-74.55098327910213
2797.3725,-73.57799362578697,-76.10164474883385
2797.465,-73.5889153708701,-74.8166985739951
2797.5575,-72.67675078613107,-72.92469847900216
2797.65,-73.35950519485493,-72.7622304145815
2797.7425,-73.40457356851014,-75.48842061440858
2797.835,-73.82182829530136,-76.05146544129745
2797.9275,-74.6057380156169,-73.16523203417158
2798.02,-74.94502338374562,-74.36592182124562
2798.1125,-74.62090383301188,-71.51227651367594
2798.205,-72.7964499927657,-71.10258707772664
2798.2975,-72.33438515716708,-73.16006112152255
2798.39,-73.06315419014115,-72.10877796943802
2798.4825,-74.7026681906596,-71.92785739964397
2798.575,-71.77742509412903,-74.13865403700012
2798.6675,-72.46587638792931,-72.003397750234
2798.76,-72.27185197713413,-71.85285325887241
2798.8525,-74.68465539935278,-74.47286340716528
2798.945,-73.09812357814614,-73.6544361391813
2799.0375,-73.34108336599341,-73.62756713064185
2799.13,-74.56605393686814,-76.43631608286424
2799.2225,-72.90742702305262,-75.39586086094324
2799.315,-71.87131371689358,-73.59986748886624
2799.4075,-72.53431308652276,-73.12769687558526
2799.5,-74.47768575983915,-72.85460836726102
2799.5925,-73.16981547235842,-74.45124857782717
2799.685,-72.85433162580455,-75.61785091291392
2799.7775,-74.63706912697475,-75.05069675148647
2799.87,-74.05785336088186,-73.87071957181936
2799.9625,-74.46713288118181,-74.35025818635759
2800.055,-73.48059175598772,-71.50513551819475
2800.1475,-74.36342573357794,-74.23810529900763
2800.24,-72.73275204372992,-73.38640804958929
2800.3325,-73.78016767796025,-71.09781751926884
2800.425,-71.86953372688835,-70.17246646614616
2800.5175,-72.93136930113502,-74.65760373717018
2800.61,-73.82990170222094,-73.43947506647875
2800.7025,-73.05161927901202,-73.17673371992998
2800.795,-71.25316113719215,-72.81074780711403
2800.8875,-72.2770184332086,-72.48627746641172
2800.98,-73.717452343022,-72.42623835376419
2801.0725,-72.93467339588359,-71.07444390369609
2801.165,-74.24055932240286,-72.21590874867239
2801.2575,-72.98781741442049,-70.3466812449869
2801.35,-72.41619377214288,-70.86288719255303
2801.4425,-73.67158531362992,-73.27740501577836
2801.535,-74.34893223084995,-71.83303257264683
2801.6275,-72.46502682757024,-72.14950558733587
2801.72,-72.42542483527517,-74.6605169983611
2801.8125,-74.34858023982633,-73.33989798884977
2801.905,-73.22181299386503,-72.11796930490019
2801.9975,-71.82941723214434,-72.68838787423418
2802.09,-72.1945710615682,-75.37194685502523
2802.1825,-72.56052247427746,-73.57429353140637
2802.275,-73.60441075878273,-71.47977696972023
2802.3675,-73.42372432467148,-71.35139766451523
2802.46,-72.42151646188546,-73.43797306588937
2802.5525,-71.8209393373027,-71.92759827284958
2802.645,-74.18566025450335,-71.68016709044085
2802.7375,-72.78505025240241,-74.24748311373054
2802.83,-72.92986220583586,-73.44316024050383
2802.9225,-70.72422209753319,-74.80794707311912
2803.015,-71.75901891069583,-75.66626836137942
2803.1075,-73.50065279794225,-73.08453799081335
2803.2,-74.22902336255824,-74.92413749830042
2803.2925,-75.15433568877032,-75.00087804716875
2803.385,-72.80836621088638,-73.72437420649185
2803.4775,-71.80862286954581,-74.36745313077628
2803.57,-72.66472633730551,-72.79454811464926
2803.6625,-73.47363096590541,-73.73790556307338
2803.755,-74.85372872010137,-71.91290230408575
2803.8475,-71.50171206310878,-72.15895388439785
2803.94,-71.17509790333058,-73.63495202930714
2804.0325,-70.89234938150551,-73.13263716226723
2804.125,-72.85165528532926,-74.9904110836691
2804.2175,-72.97501269105594,-75.66152086976687
2804.31,-73.56503390929902,-74.54087924621308
2804.4025,-71.9238658575899,-74.69450336979693
2804.495,-72.53729497981166,-74.03135168147182
2804.5875,-73.85215203135525,-72.62739769785915
2804.68,-71.30235120265479,-73.24085828273292
2804.7725,-71.96440769731257,-71.9775989204571
2804.865,-73.48728544938425,-74.48217375504831
2804.9575,-73.95375576595717,-73.23155727962904
2805.05,-72.18582487841968,-74.10889006396656
2805.1425,-72.04797948689512,-74.62827886433652
2805.235,-72.65852861815165,-73.42729692869852
2805.3275,-73.35335637218472,-69.36959172374722
2805.42,-73.0527432112793,-72.90643431235353
