Frequency(MHz),EIRP(dBm),BG_EIRP(dBm)
1283.04,-65.5806749326522,-66.7306749326522
1284.013333,-65.17831370423862,-65.93831370423862
1284.986667,-64.79534569331909,-66.79534569331909
1285.96,-65.38815687880563,-65.77815687880563
1286.933333,-65.5360703168658,-66.91607031686581
1287.906667,-65.37159020528959,-67.0115902052896
1288.88,-66.05832119506626,-66.70832119506626
1289.853333,-65.69538486036384,-66.16538486036384
1290.826667,-66.13942020179238,-66.72942020179238
1291.8,-65.80738210390162,-66.46738210390163
1292.773333,-64.99550433120834,-66.91550433120834
1293.746667,-65.30203192850486,-66.75203192850486
1294.72,-65.4801373899711,-66.55013738997111
1295.693333,-65.47457741968839,-67.14457741968839
1296.666667,-65.59605466083353,-66.65605466083352
1297.64,-66.2140733768004,-65.9440733768004
1298.613333,-65.13814098744187,-66.83814098744188
1299.586667,-65.90612917861382,-66.71612917861383
1300.56,-65.45415119752572,-66.70415119752572
1301.533333,-64.98781680577473,-65.77781680577473
1302.506667,-64.94823873560544,-65.28823873560545
1303.48,-65.81297104229287,-66.80297104229288
1304.453333,-65.68157943681341,-66.7515794368134
1305.426667,-65.78437131907675,-66.26437131907676
1306.4,-65.72768871521514,-66.66768871521514
1307.373333,-65.93859787800825,-67.11859787800826
1308.346667,-65.55277248787068,-67.09277248787069
1309.32,-65.53429458159603,-67.13429458159604
1310.293333,-65.63882341104205,-66.80882341104206
1311.266667,-65.42676524255107,-67.11676524255108
1312.24,-65.40087678183525,-65.91087678183526
1313.213333,-65.46323331217799,-66.83323331217798
1314.186667,-65.47704358823546,-66.12704358823547
1315.16,-64.70162619194164,-67.09162619194164
1316.133333,-65.39409196207009,-67.10409196207009
1317.106667,-63.90588067563948,-66.17588067563948
1318.08,-65.3668737880892,-66.83687378808919
1319.053333,-65.93086634740853,-66.89086634740852
1320.026667,-65.75956729165628,-66.37956729165629
1321.0,-64.9475147013937,-66.74751470139368
1321.973333,-65.5628212354728,-66.87282123547278
1322.946667,-65.69538088884774,-66.89538088884774
1323.92,-65.04751692070232,-66.62751692070232
1324.893333,-65.5280244269636,-66.7480244269636
1325.866667,-64.69961058776525,-66.02961058776525
1326.84,-64.58980050975488,-66.62980050975487
1327.813333,-65.31637976834747,-65.89637976834747
1328.786667,-65.29289462120656,-65.78289462120657
1329.76,-65.31085182912322,-66.38085182912323
1330.733333,-65.25883924139981,-65.54883924139982
1331.706667,-65.71299464906193,-66.09299464906192
1332.68,-65.37814934302575,-66.76814934302575
1333.653333,-65.60827496029879,-66.33827496029879
1334.626667,-65.27025799970424,-66.45025799970425
1335.6,-64.6290204788553,-65.8490204788553
1336.573333,-65.49947561857208,-66.01947561857207
1337.546667,-65.08065053353668,-64.19065053353668
1338.52,-65.27185772868722,-66.45185772868723
1339.493333,-65.0708376156509,-66.6408376156509
1340.466667,-65.42883866173405,-66.63883866173406
1341.44,-64.45224294101003,-66.74224294101003
1342.413333,-65.43995348899426,-66.70995348899427
1343.386667,-65.64614759327115,-65.59614759327116
1344.36,-65.01482454814611,-66.4448245481461
1345.333333,-65.04658242854138,-66.58658242854139
1346.306667,-65.34948286022562,-66.84948286022562
1347.28,-65.27371992863634,-65.99371992863634
1348.253333,-65.35478684053848,-66.88478684053848
1349.226667,-63.769370481004,-66.959370481004
1350.2,-64.88859829542322,-66.02859829542322
1351.173333,-65.56979524522376,-66.85979524522378
1352.146667,-65.10048207208992,-67.33048207208992
1353.12,-65.90667631781619,-66.91667631781618
1354.093333,-65.21520893305077,-64.83520893305078
1355.066667,-64.9190269095539,-66.78902690955391
1356.04,-65.6064443383625,-66.18644433836249
1357.013333,-65.90926505344386,-66.05926505344385
1357.986667,-65.27569642412848,-66.08569642412847
1358.96,-66.08527145553337,-66.54527145553338
1359.933333,-64.32014721537563,-66.90014721537563
1360.906667,-65.40594144621959,-66.21594144621959
1361.88,-64.81020664621796,-66.68020664621797
1362.853333,-65.97322355920338,-66.82322355920337
1363.826667,-65.92119879267383,-66.72119879267383
1364.8,-65.76771886723455,-66.15771886723455
1365.773333,-66.33446180572156,-65.90446180572157
1366.746667,-65.46072890816254,-66.96072890816254
1367.72,-65.67026323883329,-67.56026323883329
1368.693333,-65.64605863843532,-66.68605863843533
1369.666667,-65.65657281486074,-66.25657281486073
1370.64,-65.57838994390927,-65.95838994390927
1371.613333,-65.27370831931042,-65.8937083193104
1372.586667,-65.7005715613546,-66.4805715613546
1373.56,-65.41356614954148,-66.50356614954148
1374.533333,-65.67885133007036,-66.56885133007036
1375.506667,-65.1205608884859,-67.1205608884859
1376.48,-65.45924173324585,-66.60924173324585
1377.453333,-64.42176383354483,-67.06176383354483
1378.426667,-65.72872430684967,-67.01872430684968
1379.4,-65.78767460424515,-67.14767460424515
1380.373333,-66.12289688491511,-66.72289688491512
1381.346667,-65.63583937163179,-66.1758393716318
1382.32,-65.33905938009913,-65.48905938009912
1383.293333,-65.53347812451545,-65.58347812451547
1384.266667,-64.76342198161315,-66.75342198161314
1385.24,-65.4796503537882,-65.2696503537882
1386.213333,-64.876361885808,-66.956361885808
1387.186667,-66.13072500356147,-65.70072500356146
1388.16,-65.73388492677525,-65.76388492677525
1389.133333,-65.3792442793814,-66.33924427938139
1390.106667,-65.37905079457876,-66.98905079457876
1391.08,-65.1300913710356,-67.14009137103562
1392.053333,-65.55744169904389,-66.69744169904388
1393.026667,-65.64776505729266,-66.46776505729265
1394.0,-65.01525612467934,-67.04525612467934
1394.973333,-64.60879002514389,-65.9087900251439
1395.946667,-64.51338851433967,-65.49338851433966
1396.92,-65.3229657317849,-67.0929657317849
1397.893333,-65.49418061412932,-67.12418061412932
1398.866667,-65.32487058019068,-66.72487058019068
1399.84,-66.10672747832342,-66.86672747832343
1400.813333,-66.14423262202335,-65.34423262202336
1401.786667,-65.67111462504833,-66.89111462504833
1402.76,-65.35619376783393,-67.06619376783394
1403.733333,-65.79202591487885,-65.84202591487885
1404.706667,-65.44380017964137,-66.67380017964136
1405.68,-66.2138905222244,-65.41389052222439
1406.653333,-64.74209826069765,-66.46209826069764
1407.626667,-65.6490782492622,-66.9190782492622
1408.6,-65.2011847055572,-66.11118470555719
1409.573333,-65.20819989591989,-66.37819989591989
1410.546667,-65.19944743225801,-67.20944743225802
1411.52,-65.73184131129476,-66.57184131129476
1412.493333,-64.38491641560722,-66.01491641560722
1413.466667,-64.77832592851692,-67.27832592851692
1414.44,-64.9952738292198,-66.42527382921979
1415.413333,-64.97681904534576,-66.29681904534576
1416.386667,-66.32115377301808,-66.64115377301809
1417.36,-65.91363293702419,-65.1436329370242
1418.333333,-65.38304852741153,-66.62304852741154
1419.306667,-65.7906001451691,-66.7706001451691
1420.28,-64.39855916824445,-66.93855916824444
1421.253333,-65.05280131436692,-65.90280131436693
1422.226667,-65.48483283945953,-66.70483283945953
1423.2,-65.33111203925097,-65.56111203925096
1424.173333,-65.4745220056751,-67.21452200567511
1425.146667,-65.29090692458625,-65.18090692458625
1426.12,-65.02468053935162,-66.34468053935161
1427.093333,-65.25033277364669,-65.86033277364669
1428.066667,-64.88763130851872,-66.31763130851871
1429.04,-65.07150874971971,-65.93150874971971
1430.013333,-64.4916241557263,-66.5116241557263
1430.986667,-64.92800930531392,-66.55800930531392
1431.96,-64.49200954557415,-66.12200954557414
1432.933333,-65.24795962664057,-65.84795962664056
1433.906667,-65.2709851033954,-65.9509851033954
1434.88,-64.5679216940743,-66.5479216940743
1435.853333,-65.37266479768822,-66.53266479768823
1436.826667,-64.83737309388837,-66.29737309388837
1437.8,-64.75371489253082,-65.71371489253082
1438.773333,-64.96054797560507,-65.98054797560506
1439.746667,-65.09767475129614,-66.00767475129614
1440.72,-64.36570751631228,-66.57570751631229
1441.693333,-64.96890522957482,-65.40890522957481
1442.666667,-64.84174231371503,-65.27174231371504
1443.64,-64.59261039627546,-65.34261039627546
1444.613333,-64.48134438125498,-66.07134438125499
1445.586667,-65.08127272036462,-65.42127272036463
1446.56,-65.23564175722302,-66.10564175722301
1447.533333,-64.97980723613315,-64.54980723613315
1448.506667,-64.76423424416627,-65.95423424416627
1449.48,-65.16817521514366,-65.50817521514367
1450.453333,-65.1348159057043,-64.7248159057043
1451.426667,-64.38137272728176,-66.27137272728176
1452.4,-64.9524364184392,-65.7924364184392
1453.373333,-64.50638815447134,-64.70638815447134
1454.346667,-64.59435755172113,-65.07435755172114
1455.32,-64.78233409309352,-65.54233409309352
1456.293333,-64.71178279418145,-65.64178279418145
1457.266667,-64.45516477118088,-65.82516477118088
1458.24,-65.23093046632754,-65.43093046632754
1459.213333,-63.54826574933362,-66.28826574933362
1460.186667,-64.7777144508929,-66.0977144508929
1461.16,-65.28209480621486,-65.52209480621487
1462.133333,-64.93836268865071,-65.46836268865071
1463.106667,-63.57215284604888,-65.23215284604888
1464.08,-64.0174243719293,-65.43742437192928
1465.053333,-64.38780486621911,-66.18780486621912
1466.026667,-64.37686718330585,-65.79686718330585
1467.0,-64.35225289797567,-64.21225289797567
1467.973333,-64.91081120531227,-65.29081120531227
1468.946667,-63.892817445052174,-65.33281744505217
1469.92,-63.83551650813577,-64.96551650813576
1470.893333,-63.8833509242091,-65.3933509242091
1471.866667,-62.66923666280911,-64.4892366628091
1472.84,-64.46386264722184,-63.63386264722183
1473.813333,-64.75564180936503,-64.65564180936502
1474.786667,-63.52826715206436,-65.43826715206437
1475.76,-64.46358019613926,-64.98358019613926
1476.733333,-64.24292746606133,-65.83292746606134
1477.706667,-64.30379063823433,-65.42379063823434
1478.68,-64.35637813334735,-63.766378133347345
1479.653333,-63.68931254265074,-65.95931254265074
1480.626667,-64.5640174359768,-65.4940174359768
1481.6,-64.01816350804222,-65.17816350804222
1482.573333,-64.42487453041517,-65.48487453041515
1483.546667,-63.45859675441798,-65.49859675441799
1484.52,-64.489682182799,-64.649682182799
1485.493333,-63.695996161871165,-65.50599616187117
1486.466667,-64.06613910391086,-65.17613910391086
1487.44,-64.05157404105759,-64.56157404105758
1488.413333,-63.80131521494921,-65.5913152149492
1489.386667,-64.10161040793135,-65.94161040793135
1490.36,-64.13691117037239,-64.73691117037238
1491.333333,-63.96097809675503,-65.29097809675503
1492.306667,-64.5988948803622,-64.6588948803622
1493.28,-63.861800900458846,-64.08180090045884
1494.253333,-64.11256824785313,-64.74256824785313
1495.226667,-63.832353215899516,-65.13235321589951
1496.2,-63.45138940482849,-64.24138940482848
1497.173333,-64.10838884583174,-64.18838884583174
1498.146667,-64.39356849835082,-65.38356849835081
1499.12,-64.09175932983571,-64.49175932983572
1500.093333,-63.26517855267467,-65.47517855267468
1501.066667,-63.955406004367816,-65.28540600436781
1502.04,-64.29767245366237,-64.70767245366237
1503.013333,-63.431667923584925,-65.36166792358493
1503.986667,-63.9808385230189,-65.2508385230189
1504.96,-63.062542045662155,-64.52254204566216
1505.933333,-63.78745345793817,-64.93745345793816
1506.906667,-63.958804228589415,-65.34880422858942
1507.88,-63.98550170226564,-64.41550170226564
1508.853333,-63.592305976051705,-64.74230597605171
1509.826667,-64.19210522307162,-64.43210522307162
1510.8,-63.41408682306354,-65.03408682306355
1511.773333,-64.06993056254032,-64.66993056254033
1512.746667,-63.588579903693926,-64.60857990369394
1513.72,-63.81516586886018,-64.32516586886018
1514.693333,-63.24025627502233,-64.92025627502233
1515.666667,-64.05511161343964,-65.40511161343964
1516.64,-63.68662839482866,-64.29662839482866
1517.613333,-64.25086202680974,-65.01086202680975
1518.586667,-63.57217324643328,-64.71217324643328
1519.56,-64.07697292334335,-64.66697292334335
1520.533333,-63.54931632858177,-64.57931632858177
1521.506667,-63.830570855526545,-64.19057085552654
1522.48,-63.919536734904995,-65.83953673490498
1523.453333,-64.00224239959758,-64.72224239959758
1524.426667,-63.3956043170534,-65.52560431705339
1525.4,-61.779191362495425,-65.14919136249542
1526.373333,-63.73120607890054,-64.51120607890054
1527.346667,-64.06351214386632,-64.57351214386631
1528.32,-63.14787155967069,-64.47787155967067
1529.293333,-63.42264692701376,-64.75264692701376
1530.266667,-63.571725090013445,-65.69172509001345
1531.24,-64.21026657812494,-64.79026657812494
1532.213333,-63.872439780003816,-65.15243978000382
1533.186667,-64.05902935552788,-65.25902935552789
1534.16,-63.87906634702978,-65.42906634702979
1535.133333,-63.412385356097914,-64.55238535609791
1536.106667,-63.94245042050429,-64.11245042050429
1537.08,-64.23363471393756,-64.77363471393757
1538.053333,-64.44868583863779,-64.27868583863778
1539.026667,-63.030193066827394,-65.4601930668274
1540.0,-64.21968813066239,-64.9896881306624
1540.973333,-64.1567686376315,-64.5667686376315
1541.946667,-64.15204316701383,-64.42204316701384
1542.92,-64.00107603119176,-64.47107603119177
1543.893333,-63.985000942012675,-65.39500094201267
1544.866667,-64.51503443264373,-64.55503443264372
1545.84,-64.33364800526859,-64.9036480052686
1546.813333,-63.76199942178097,-65.25199942178097
1547.786667,-63.920181570388905,-64.6901815703889
1548.76,-63.748072008508146,-65.34807200850815
1549.733333,-63.20166827308306,-65.77166827308305
1550.706667,-63.46767704152819,-64.92767704152818
1551.68,-63.61711868504928,-65.43711868504928
1552.653333,-64.05659291894908,-65.55659291894908
1553.626667,-63.823193919190345,-65.05319391919035
1554.6,-63.58301635096326,-65.04301635096326
1555.573333,-64.38501051055478,-64.29501051055477
1556.546667,-63.95988714559627,-64.35988714559628
1557.52,-63.93744021916601,-64.72744021916601
1558.493333,-64.24285695441034,-64.21285695441034
1559.466667,-63.55967221897562,-65.58967221897562
1560.44,-64.380939025301,-64.690939025301
1561.413333,-62.30296065007538,-65.11296065007538
1562.386667,-64.3538617868533,-65.3638617868533
1563.36,-63.91109774460408,-63.871097744604086
1564.333333,-62.65358553137939,-64.6035855313794
1565.306667,-64.1356497008371,-65.33564970083711
1566.28,-64.16131444941344,-64.45131444941343
1567.253333,-64.11771845039493,-65.31771845039493
1568.226667,-64.21299374282718,-65.31299374282719
1569.2,-64.01538801038181,-65.12538801038183
1570.173333,-64.07270291879993,-65.21270291879993
1571.146667,-63.515184888479,-65.47518488847899
1572.12,-63.827058212985065,-65.36705821298506
1573.093333,-64.25031728175031,-64.95031728175032
1574.066667,-63.706046969515526,-65.41604696951553
1575.04,-63.65521423874439,-65.14521423874439
1576.013333,-63.633317932852805,-65.3633179328528
1576.986667,-63.606093915234624,-65.20609391523462
1577.96,-64.0068098372519,-65.05680983725189
1578.933333,-64.63415643307707,-64.77415643307707
1579.906667,-63.966108046468236,-64.85610804646824
1580.88,-63.629459573809285,-65.04945957380929
1581.853333,-64.3189188370836,-64.53891883708361
1582.826667,-64.62596448381164,-64.39596448381164
1583.8,-63.10298179185612,-64.15298179185612
1584.773333,-63.31448259387854,-64.07448259387853
1585.746667,-64.17599343606017,-64.78599343606018
1586.72,-63.68314180556942,-65.05314180556942
1587.693333,-62.77685012794434,-64.87685012794434
1588.666667,-63.55836871844653,-64.73836871844654
1589.64,-63.81372695136278,-64.14372695136278
1590.613333,-63.52704801332476,-65.06704801332477
1591.586667,-63.19818499343883,-63.26818499343882
1592.56,-62.822158358320934,-64.18215835832093
1593.533333,-62.78805578225304,-64.97805578225305
1594.506667,-63.56313479741087,-64.53313479741087
1595.48,-63.43820892775305,-64.45820892775305
1596.453333,-63.41105960042124,-65.32105960042125
1597.426667,-63.39266337255259,-64.9926633725526
1598.4,-63.96486717005865,-65.20486717005866
1599.373333,-63.56494345564876,-64.53494345564876
1600.346667,-64.04894069271366,-64.94894069271366
1601.32,-63.15812636067173,-64.60812636067173
1602.293333,-63.89430643061732,-64.36430643061732
1603.266667,-63.70707751248405,-64.41707751248404
1604.24,-63.45529592205101,-64.815295922051
1605.213333,-64.17229880386088,-65.26229880386089
1606.186667,-63.38780611644415,-65.35780611644415
1607.16,-63.55441461897907,-64.31441461897907
1608.133333,-63.9045081792852,-65.2945081792852
1609.106667,-63.6142572255976,-64.8742572255976
1610.08,-63.966135191087844,-65.13613519108785
1611.053333,-63.54790331640716,-64.68790331640716
1612.026667,-63.33914220107175,-65.27914220107175
1613.0,-63.15628255631056,-65.02628255631056
1613.973333,-63.060662897526925,-63.87066289752693
1614.946667,-63.20894025350837,-64.08894025350837
1615.92,-63.65920106209546,-64.69920106209545
1616.893333,-63.47306914967088,-64.54306914967087
1617.866667,-63.48053507572301,-64.08053507572302
1618.84,-60.094912758577195,-62.2749127585772
1619.813333,-61.8082374756479,-64.12823747564791
1620.786667,-60.66618996665309,-65.40618996665309
1621.76,-62.20717688153222,-64.69717688153222
1622.733333,-59.02074787449425,-64.43074787449424
1623.706667,-60.248711960493,-60.278711960493
1624.68,-60.429752497519985,-63.30975249751998
1625.653333,-58.796447894861146,-64.17644789486114
1626.626667,-43.87946613327402,-63.39946613327403
1627.6,-63.82352782088101,-63.24352782088101
1628.573333,-63.956127624947385,-64.7561276249474
1629.546667,-63.89177105767355,-63.65177105767354
1630.52,-62.189633614398346,-64.93963361439835
1631.493333,-62.91415210872627,-64.15415210872628
1632.466667,-63.66082148724544,-63.580821487245444
1633.44,-63.18177859121914,-63.91177859121915
1634.413333,-63.672505308393866,-64.32250530839387
1635.386667,-63.26981453699486,-64.96981453699486
1636.36,-63.082107548297,-64.362107548297
1637.333333,-63.623974198524834,-64.05397419852484
1638.306667,-63.34254380692316,-64.12254380692316
1639.28,-63.43245696069731,-63.9224569606973
1640.253333,-63.50155921320129,-63.92155921320129
1641.226667,-63.8496043287296,-64.9396043287296
1642.2,-63.877111991490295,-63.6871119914903
1643.173333,-63.09259916875777,-62.89259916875778
1644.146667,-63.43251280231425,-64.02251280231424
1645.12,-63.64665841331011,-64.3866584133101
1646.093333,-62.625546806945536,-64.65554680694554
1647.066667,-63.43002513731004,-64.05002513731003
1648.04,-62.73437790886145,-63.69437790886144
1649.013333,-62.33849247938561,-64.37849247938561
1649.986667,-62.7917178071864,-64.0717178071864
1650.96,-62.81909715809192,-64.59909715809192
1651.933333,-63.4084620763976,-64.39846207639759
1652.906667,-63.046802845928255,-65.01680284592825
1653.88,-63.06618126597465,-63.86618126597466
1654.853333,-63.48175379472943,-64.69175379472942
1655.826667,-62.72104276695927,-64.88104276695927
1656.8,-62.72687129789456,-64.52687129789456
1657.773333,-63.569946203234565,-64.14994620323456
1658.746667,-63.031432218639125,-64.12143221863911
1659.72,-63.20582818466987,-63.81582818466987
1660.693333,-62.78081572189704,-64.25081572189704
1661.666667,-63.26852546321564,-64.27852546321564
1662.64,-63.49884283331798,-64.16884283331798
1663.613333,-63.396160930684445,-64.28616093068445
1664.586667,-62.07505181088884,-63.875051810888834
1665.56,-63.30162700879451,-64.10162700879451
1666.533333,-63.51747412866433,-64.74747412866432
1667.506667,-62.98583820227341,-63.72583820227341
1668.48,-62.472175423729325,-63.25217542372933
1669.453333,-63.09875165487544,-64.37875165487544
1670.426667,-62.8217958681134,-63.48179586811341
1671.4,-61.656739453763365,-62.26673945376335
1672.373333,-62.75725635498621,-63.57725635498622
1673.346667,-63.2544880243305,-63.664488024330495
1674.32,-62.398374157085584,-63.58837415708558
1675.293333,-62.200365820584196,-64.4803658205842
1676.266667,-62.955163742201236,-64.38516374220124
1677.24,-63.201275591362446,-63.57127559136245
1678.213333,-63.39051360402712,-63.94051360402712
1679.186667,-63.311017232399806,-63.8010172323998
1680.16,-63.565784281873135,-63.82578428187314
1681.133333,-62.76242147045521,-63.7224214704552
1682.106667,-63.05184094284648,-63.861840942846484
1683.08,-62.928004171502025,-63.98800417150203
1684.053333,-61.494921187549366,-63.40492118754938
1685.026667,-62.23554286946593,-63.53554286946593
1686.0,-62.288439280866456,-63.398439280866455
1686.973333,-62.44367005515251,-63.983670055152515
1687.946667,-62.60870332269634,-63.178703322696336
1688.92,-62.682117147672,-63.682117147672
1689.893333,-62.39638788242442,-63.71638788242443
1690.866667,-62.785851710038415,-63.99585171003842
1691.84,-62.638047771364654,-63.048047771364665
1692.813333,-62.71591637544772,-63.96591637544772
1693.786667,-62.35612122851205,-63.11612122851204
1694.76,-62.603253699295905,-63.2832536992959
1695.733333,-62.46773738671999,-63.52773738671999
1696.706667,-62.82293803602383,-64.13293803602382
1697.68,-62.75205863670472,-63.48205863670471
1698.653333,-62.45729892142816,-63.97729892142816
1699.626667,-62.5917737031091,-63.381773703109104
1700.6,-62.27404974227801,-63.374049742278004
1701.573333,-62.14076337476344,-62.830763374763436
1702.546667,-61.94699824060828,-63.686998240608276
1703.52,-62.170079774042435,-62.700079774042436
1704.493333,-62.30875406687974,-63.228754066879745
1705.466667,-62.56718547629609,-63.587185476296085
1706.44,-62.857480880158406,-63.747480880158406
1707.413333,-63.204335661954445,-63.50433566195444
1708.386667,-62.73256086195555,-63.812560861955546
1709.36,-62.038308985858166,-63.84830898585817
1710.333333,-61.89315745598199,-63.353157455982
1711.306667,-62.82125555015638,-62.96125555015638
1712.28,-62.930613997809616,-64.06061399780961
1713.253333,-62.62849837916427,-63.858498379164274
1714.226667,-62.2393744436377,-64.24937444363769
1715.2,-62.72272314679934,-64.30272314679934
1716.173333,-62.739294304019,-63.859294304019
1717.146667,-61.977125815198605,-63.28712581519861
1718.12,-61.332561062346386,-63.64256106234639
1719.093333,-63.22495036772678,-64.69495036772678
1720.066667,-62.42574005601959,-64.3257400560196
1721.04,-62.63754630080702,-64.04754630080701
1722.013333,-62.575958224215384,-63.745958224215386
1722.986667,-62.51666490473036,-63.89666490473036
1723.96,-61.62540140386855,-63.84540140386855
1724.933333,-62.75580499980889,-64.37580499980889
1725.906667,-63.05502071451306,-63.735020714513055
1726.88,-62.54599217414291,-63.305992174142915
1727.853333,-63.02531091534031,-63.78531091534032
1728.826667,-62.581955752598645,-63.801955752598644
1729.8,-63.15031178160358,-63.39031178160357
1730.773333,-62.53103721542129,-64.1010372154213
1731.746667,-62.65704165365652,-63.96704165365652
1732.72,-62.870431211015585,-63.56043121101558
1733.693333,-62.55847037167803,-63.93847037167802
1734.666667,-62.8862897858301,-63.9962897858301
1735.64,-62.51691195323626,-64.10691195323626
1736.613333,-55.66693050341773,-63.906930503417726
1737.586667,-51.278411391400965,-64.12841139140096
1738.56,-62.26689810584742,-63.576898105847405
1739.533333,-63.307417909913994,-64.13741790991399
1740.506667,-63.06416909790235,-63.664169097902345
1741.48,-62.87292515676498,-63.86292515676499
1742.453333,-62.75907712174231,-64.4790771217423
1743.426667,-62.32943924497947,-63.29943924497948
1744.4,-62.81601580842835,-63.796015808428336
1745.373333,-62.709955015710065,-64.34995501571007
1746.346667,-62.93333879312402,-64.85333879312404
1747.32,-62.23434213246021,-63.264342132460214
1748.293333,-62.86957326853725,-63.85957326853725
1749.266667,-62.52406552445349,-64.35406552445349
1750.24,-62.26286513900081,-63.73286513900081
1751.213333,-62.94337621636768,-64.28337621636767
1752.186667,-62.49180587636587,-64.30180587636588
1753.16,-62.73662604716287,-63.18662604716286
1754.133333,-63.33978625335682,-63.40978625335681
1755.106667,-62.207198292030554,-63.847198292030555
1756.08,-62.13294920870449,-63.62294920870448
1757.053333,-61.85844568319405,-62.988445683194044
1758.026667,-62.405100855044594,-64.00510085504462
1759.0,-62.50434406077444,-64.03434406077443
1759.973333,-62.814731786574626,-64.25473178657462
1760.946667,-62.840002724778245,-64.52000272477824
1761.92,-63.21349590619678,-63.633495906196785
1762.893333,-62.36051429480332,-63.03051429480331
1763.866667,-62.62435958905988,-64.26435958905986
1764.84,-62.7019093577624,-64.27190935776241
1765.813333,-62.34074790057255,-64.97074790057256
1766.786667,-62.33779641406727,-64.54779641406726
1767.76,-62.46704347266257,-63.53704347266256
1768.733333,-62.060607541478646,-63.84060754147865
1769.706667,-62.48231398258541,-63.59231398258541
1770.68,-62.05253685931039,-63.332536859310395
1771.653333,-62.99723865021292,-62.89723865021291
1772.626667,-62.65356814663129,-63.27356814663128
1773.6,-62.66406358002314,-64.43406358002314
1774.573333,-62.21474146907768,-63.93474146907768
1775.546667,-62.46643176267706,-63.48643176267706
1776.52,-62.338996816005505,-63.9089968160055
1777.493333,-62.22480807817041,-64.2648080781704
1778.466667,-62.4511922168133,-63.2011922168133
1779.44,-62.425442650896855,-63.305442650896865
1780.413333,-62.843509816815526,-63.00350981681552
1781.386667,-62.86803001149255,-62.878030011492555
1782.36,-62.48489252517986,-64.06489252517986
1783.333333,-62.90799018370856,-64.30799018370857
1784.306667,-62.23318437209426,-63.873184372094244
1785.28,-62.48370565512478,-62.333705655124774
1786.253333,-62.35014008548801,-63.390140085488014
1787.226667,-62.760653628105814,-63.6806536281058
1788.2,-62.572900719112056,-63.33290071911206
1789.173333,-62.401736649471175,-63.95173664947117
1790.146667,-62.71791429462286,-62.91791429462286
1791.12,-62.379461265776925,-64.36946126577693
1792.093333,-60.88928055941757,-63.089280559417574
1793.066667,-62.17302320600999,-62.62302320600999
1794.04,-62.1076663939791,-62.95766639397911
1795.013333,-62.50649780033176,-62.776497800331754
1795.986667,-62.59504207646623,-63.495042076466234
1796.96,-62.35602572924668,-63.336025729246686
1797.933333,-62.33234099317937,-64.40234099317938
1798.906667,-62.257693706748626,-63.31769370674863
1799.88,-62.239955627796746,-64.41995562779674
1800.853333,-61.72279709053183,-62.672797090531816
1801.826667,-61.600445715631636,-63.47044571563163
1802.8,-62.602592346427485,-63.22259234642749
1803.773333,-62.23464058970583,-63.404640589705835
1804.746667,-62.43251385288269,-63.88251385288268
1805.72,-61.51028283076617,-63.38028283076618
1806.693333,-61.72786277530837,-63.66786277530838
1807.666667,-62.38316091605884,-64.07316091605884
1808.64,-62.56213131894471,-62.95213131894471
1809.613333,-62.44017772333386,-64.00017772333386
1810.586667,-62.81832233802379,-63.97832233802379
1811.56,-62.33833315633761,-62.44833315633761
1812.533333,-62.4604803021936,-62.8704803021936
1813.506667,-61.980685040310846,-63.07068504031085
1814.48,-61.82600586051406,-63.16600586051406
1815.453333,-61.89538759470496,-62.66538759470497
1816.426667,-62.376573506433175,-63.70657350643317
1817.4,-62.19128988607346,-63.12128988607347
1818.373333,-62.371547695464756,-63.01154769546474
1819.346667,-61.93121073506245,-62.54121073506245
1820.32,-62.16027265778827,-62.430272657788265
1821.293333,-62.70065544143581,-62.30065544143582
1822.266667,-61.9515297253064,-63.4215297253064
1823.24,-62.45892538699235,-62.498925386992354
1824.213333,-62.262015201982436,-62.72201520198243
1825.186667,-62.12369301796865,-63.56369301796866
1826.16,-61.76238162764703,-62.68238162764703
1827.133333,-61.85137676130405,-62.95137676130405
1828.106667,-61.52230871528211,-63.222308715282125
1829.08,-62.43199237644302,-62.77199237644302
1830.053333,-61.50044316486971,-62.330443164869706
1831.026667,-61.681830449164806,-63.19183044916481
1832.0,-61.54279056561987,-62.492790565619856
1832.973333,-61.4661953804479,-63.4361953804479
1833.946667,-61.66916357894215,-63.02916357894216
1834.92,-61.98182887480601,-63.36182887480601
1835.893333,-61.121927410262344,-62.44192741026234
1836.866667,-61.91407068606267,-62.74407068606267
1837.84,-61.9035685834552,-62.623568583455196
1838.813333,-62.08283688141489,-62.932836881414886
1839.786667,-62.24908486029649,-62.559084860296494
1840.76,-61.80779553252289,-63.13779553252289
1841.733333,-62.69160999345813,-63.571609993458125
1842.706667,-61.67466927522699,-62.494669275227
1843.68,-61.282889666935745,-63.24288966693574
1844.653333,-61.75192078777755,-63.11192078777755
1845.626667,-61.974721944471895,-62.5647219444719
1846.6,-62.39166043194159,-63.461660431941596
1847.573333,-62.068573855761656,-63.548573855761674
1848.546667,-61.68292370498699,-63.40292370498699
1849.52,-62.05045003231217,-62.51045003231218
1850.493333,-62.73544143013902,-63.19544143013903
1851.466667,-61.90284704666554,-62.18284704666554
1852.44,-61.42115606163304,-63.291156061633046
1853.413333,-62.22035832060783,-63.67035832060782
1854.386667,-61.43327573820636,-63.42327573820636
1855.36,-61.97166520453882,-62.73166520453883
1856.333333,-62.02027638240688,-63.35027638240689
1857.306667,-62.72485091638882,-62.95485091638882
